,Interferometric Phase,PTI Signal
419,1.365399169972564,-1.860518827004479e-06
420,1.4002662447580594,1.2827900438440114e-06
421,1.432855928726951,-2.7460969337838566e-06
422,1.4640236723483966,-1.0814218264196679e-06
423,1.494378069541902,-8.94311249173842e-07
424,1.5244770698917522,-1.632673479023915e-06
425,1.5548791720551052,-7.724920330790362e-07
426,1.5858851698900065,-1.241269518124138e-06
427,1.6194868126530821,-1.6387807883587846e-06
428,1.6865733454523042,-7.086634187209672e-06
429,1.7359784100853377,-2.3602388820637283e-06
430,1.7742640987886849,-2.75190463123482e-06
431,1.8140292883595743,-2.223281465891583e-06
432,1.854115550298743,-3.336255722416617e-07
433,1.8940013991689155,2.7621074825344065e-07
434,1.934588452755044,1.9209991233522113e-06
435,1.9748123265729445,-1.7776491063011706e-06
436,2.014597456596839,-4.279293189981375e-07
437,2.0529554884008903,-4.202517031769211e-07
438,2.08977387679491,-1.3006532262568643e-06
439,2.124880789413226,-3.5371837985187413e-06
440,2.161269722933875,-7.376294718405386e-07
441,2.1993706985369568,-2.379163854732991e-06
442,2.238136767185477,-2.8898421264213997e-06
443,2.2736163994010146,-2.562765269940549e-06
444,2.307815724918785,-8.673646397413025e-07
445,2.3410591702403067,-2.90165838495977e-06
446,2.375709532455725,-3.631265394969168e-07
447,2.4135312570917695,-2.33070474384822e-06
