Demodulated Signal 1,Demodulated Signal 2,Demodulated Signal 3,Interferometric Phase,PTI Signal,Response Phase 1,Response Phase 2,Response Phase 3,Root Mean Square 1,Root Mean Square 2,Root Mean Square 3
4.11845e-06,-3.9281e-07,-3.72564e-06,2.01811,-3.15149e-06,2.21363,-0.596446,-0.964431,4.11884e-06,4.17427e-07,3.72661e-06
1.44848e-06,-5.30658e-07,-9.17829e-07,2.02229,-1.11077e-06,2.97229,-0.828236,0.0323164,2.02213e-06,5.34085e-07,1.63294e-06
1.56896e-06,-2.89418e-07,-1.27955e-06,2.02678,-1.20596e-06,1.83471,-0.28248,-1.51387,1.67979e-06,3.66104e-07,1.52206e-06
4.50084e-06,-3.4197e-07,-4.15887e-06,2.03212,-3.46915e-06,2.24044,-0.781917,-0.911061,4.50452e-06,3.46376e-07,4.16081e-06
2.49988e-06,-1.55944e-07,-2.34394e-06,2.03298,-1.92773e-06,2.41609,-0.257315,-0.763651,2.5594e-06,2.01251e-07,2.38155e-06
1.00602e-06,-5.60097e-08,-9.50012e-07,2.03021,-7.74645e-07,2.27021,-2.04564,-0.752406,1.00851e-06,1.2447e-07,9.67271e-07
9.70122e-07,-2.36587e-07,-7.33536e-07,2.03077,-7.47222e-07,3.00002,-1.47173,0.0564742,1.39246e-06,2.74229e-07,1.35357e-06
2.94045e-06,-6.74119e-08,-2.87304e-06,2.03869,-2.27436e-06,2.6762,0.112915,-0.488752,3.30855e-06,1.36557e-07,3.19508e-06
2.8645e-06,-1.43822e-07,-2.72067e-06,2.13824,-2.1624e-06,2.05398,0.223188,-1.21256,2.89531e-06,3.64151e-07,2.82371e-06
1.11279e-06,-2.12174e-07,-9.00615e-07,2.1496,-7.11327e-07,1.95839,-1.57396,-1.07268,1.14608e-06,2.63037e-07,9.08409e-07
3.63958e-06,2.39974e-07,-3.87956e-06,2.19072,-2.99941e-06,2.78562,2.14046,-0.387669,4.36731e-06,2.404e-07,4.56168e-06
1.08713e-06,-2.98902e-07,-7.88222e-07,2.19471,-6.08206e-07,2.23676,-0.393394,-1.12049,1.08786e-06,3.50222e-07,8.01005e-07
1.0835e-06,-7.05983e-08,-1.0129e-06,2.19496,-7.81477e-07,2.53703,-1.79736,-0.514513,1.14809e-06,1.07679e-07,1.11286e-06
2.50511e-06,8.85083e-08,-2.59362e-06,2.19276,-2.0032e-06,2.66275,-2.9962,-0.441211,2.79954e-06,1.90277e-07,2.95603e-06
3.74287e-06,2.7713e-08,-3.77058e-06,2.19143,-2.91413e-06,1.82206,0.853031,-1.34465,4.02708e-06,1.24854e-07,4.09905e-06
2.96178e-07,-2.32465e-07,-6.37142e-08,2.19183,-4.9232e-08,2.62418,-1.37932,0.372319,3.24979e-07,2.56664e-07,2.50776e-07
3.24666e-06,2.02799e-07,-3.44946e-06,2.19555,-2.66057e-06,2.77325,3.05549,-0.347648,3.86442e-06,3.09216e-07,4.16229e-06
2.07351e-06,-3.80052e-08,-2.03551e-06,2.20457,-1.56318e-06,1.51709,0.267265,-1.66211,2.67294e-06,1.07333e-07,2.70872e-06
1.32287e-06,-1.47355e-07,-1.17551e-06,2.21789,-8.97124e-07,2.17988,-2.15831,-0.635109,1.32313e-06,4.24984e-07,1.23297e-06
2.86075e-06,4.54207e-07,-3.31496e-06,2.23199,-2.51385e-06,2.09659,1.84265,-1.08139,2.87611e-06,4.84835e-07,3.34762e-06
2.02901e-06,-6.67405e-08,-1.96227e-06,2.24257,-1.48119e-06,1.80308,0.101568,-1.39865,2.20006e-06,1.32555e-07,2.18673e-06
1.16923e-06,1.03821e-07,-1.27305e-06,2.24754,-9.58904e-07,2.91172,-2.86682,-0.149954,1.54407e-06,2.99148e-07,1.8117e-06
1.10546e-06,1.90768e-07,-1.29623e-06,2.24833,-9.76038e-07,2.80996,3.13627,-0.269326,1.34867e-06,3.21811e-07,1.65671e-06
2.58527e-06,8.30766e-08,-2.66834e-06,2.24756,-2.00987e-06,1.92746,0.823381,-1.34694,2.68434e-06,4.3054e-07,2.90364e-06
2.14553e-06,4.49608e-07,-2.59514e-06,2.24505,-1.95683e-06,2.27084,2.10566,-0.899344,2.15093e-06,4.51616e-07,2.59746e-06
2.85484e-06,3.55641e-07,-3.21048e-06,2.24021,-2.42586e-06,2.2654,2.32136,-0.86997,2.86096e-06,3.58276e-07,3.21874e-06
1.62727e-06,2.54998e-07,-1.88227e-06,2.23481,-1.42561e-06,3.01053,3.04964,-0.125568,2.36139e-06,3.86212e-07,2.74735e-06
3.13815e-06,-3.03988e-08,-3.10775e-06,2.23167,-2.35705e-06,1.90913,0.307879,-1.26185,3.27574e-06,9.62525e-08,3.27423e-06
3.19764e-07,-1.14419e-07,-2.05345e-07,2.23148,-1.55756e-07,-3.09845,-0.958523,0.227664,5.7815e-07,1.14435e-07,5.254e-07
1.83421e-06,2.68188e-07,-2.1024e-06,2.23387,-1.593e-06,3.0085,2.88946,-0.146846,2.65603e-06,3.47578e-07,3.00143e-06
3.73768e-06,4.94757e-07,-4.23243e-06,2.23545,-3.20471e-06,2.39587,1.47062,-0.870975,3.81053e-06,6.63576e-07,4.24301e-06
1.12388e-06,-2.17058e-07,-9.06827e-07,2.24087,-6.8501e-07,2.17245,-0.0277188,-1.27338,1.12431e-06,3.55436e-07,9.59138e-07
8.83698e-07,-2.40389e-08,-8.59655e-07,2.25341,-6.45924e-07,-3.00858,-2.17563,0.161259,1.8562e-06,7.27496e-08,1.90589e-06
2.57615e-06,4.04092e-07,-2.98023e-06,2.27297,-2.22154e-06,2.55868,2.73946,-0.556573,2.75123e-06,4.70978e-07,3.21565e-06
2.67652e-06,5.40502e-07,-3.21702e-06,2.29648,-2.37664e-06,2.47607,1.74087,-0.790113,2.78186e-06,6.02943e-07,3.25428e-06
1.22137e-06,-6.07314e-08,-1.16064e-06,2.31694,-8.51213e-07,1.98152,-2.17337,-1.02664,1.25111e-06,1.82615e-07,1.16485e-06
5.03492e-07,3.58772e-07,-8.62266e-07,2.32553,-6.30539e-07,-2.81273,3.02221,0.224298,1.70185e-06,5.27139e-07,2.18887e-06
2.91982e-06,9.16651e-07,-3.83647e-06,2.3203,-2.81042e-06,2.49758,2.23069,-0.705345,3.05405e-06,9.17083e-07,3.94608e-06
1.0857e-06,5.03063e-09,-1.09073e-06,2.30481,-8.03362e-07,1.48557,0.642585,-1.82089,1.43713e-06,3.75968e-07,1.71042e-06
1.64906e-06,-7.76406e-08,-1.57141e-06,2.28672,-1.16515e-06,2.40807,-1.74907,-0.67491,1.68541e-06,1.12307e-07,1.629e-06
2.43301e-06,5.17226e-07,-2.95023e-06,2.2693,-2.20238e-06,2.77615,2.60796,-0.39272,2.9014e-06,5.63467e-07,3.4582e-06
2.56805e-06,4.37752e-07,-3.0058e-06,2.25377,-2.25814e-06,1.89435,1.75412,-1.26861,2.69286e-06,4.85189e-07,3.17401e-06
3.24303e-06,1.87807e-08,-3.26181e-06,2.24137,-2.46341e-06,2.26473,0.95658,-0.894133,3.24983e-06,5.84052e-08,3.26549e-06
1.31936e-06,2.0161e-07,-1.52097e-06,2.233,-1.15289e-06,2.34723,2.99409,-0.683932,1.33379e-06,2.87629e-07,1.57289e-06
2.68101e-06,1.63543e-07,-2.84455e-06,2.22901,-2.15998e-06,2.22784,2.70377,-0.883724,2.68205e-06,1.86742e-07,2.84932e-06
2.24717e-06,-1.0044e-07,-2.14673e-06,2.22797,-1.63085e-06,2.46863,-1.71349,-0.619505,2.33076e-06,1.40165e-07,2.2631e-06
1.77024e-06,5.58673e-08,-1.82611e-06,2.22757,-1.38753e-06,1.87333,1.74491,-1.27239,1.86909e-06,6.21979e-08,1.93079e-06
8.63507e-07,-4.22164e-07,-4.41342e-07,2.22598,-3.35586e-07,2.34934,-1.37329,-0.307731,8.73227e-07,4.64806e-07,5.47743e-07
2.73479e-06,3.22989e-07,-3.05778e-06,2.22318,-2.328e-06,2.9598,2.46393,-0.22092,3.77225e-06,3.34574e-07,4.06965e-06
1.19397e-06,-2.48699e-07,-9.45272e-07,2.22094,-7.20406e-07,1.65018,-0.0568536,-1.77251,1.40036e-06,3.92584e-07,1.40207e-06
3.1099e-06,2.29954e-07,-3.33985e-06,2.2195,-2.54703e-06,2.61208,2.95965,-0.500263,3.39401e-06,3.17146e-07,3.69377e-06
3.66583e-06,1.6284e-07,-3.82867e-06,2.21613,-2.92434e-06,2.38063,0.996916,-0.877232,3.72646e-06,4.52985e-07,3.83661e-06
5.80831e-07,-3.15347e-07,-2.65486e-07,2.20956,-2.034e-07,-2.923,-1.32114,0.449323,1.45511e-06,3.39508e-07,1.48389e-06
3.28906e-06,2.02559e-07,-3.49162e-06,2.20158,-2.68525e-06,2.14108,1.34786,-1.06288,3.29478e-06,3.07665e-07,3.51746e-06
1.10338e-06,-6.19326e-08,-1.04145e-06,2.19526,-8.03388e-07,3.01254,-2.33803,0.0274488,1.60456e-06,3.57006e-07,1.83973e-06
3.38673e-06,1.37895e-07,-3.52462e-06,2.19117,-2.72439e-06,2.08326,1.56295,-1.08229,3.40994e-06,1.71542e-07,3.5598e-06
1.94426e-06,-3.43175e-07,-1.60108e-06,2.18852,-1.23919e-06,1.99948,-1.49008,-1.05692,1.98401e-06,4.02167e-07,1.61179e-06
3.34689e-06,2.20634e-07,-3.56752e-06,2.15261,-2.8131e-06,2.76246,2.8798,-0.371295,3.95639e-06,2.83701e-07,4.23827e-06
2.88767e-06,-8.11876e-08,-2.80648e-06,2.14858,-2.21786e-06,2.02544,0.133556,-1.17237,2.93223e-06,1.70705e-07,2.88291e-06
1.46476e-06,-3.41131e-07,-1.12363e-06,2.14383,-8.90283e-07,2.11847,-0.736509,-1.10966,1.46964e-06,3.48432e-07,1.13968e-06
2.18106e-06,1.37996e-07,-2.31906e-06,2.13853,-1.84289e-06,2.63052,-2.83615,-0.394401,2.40007e-06,4.33762e-07,2.71556e-06
2.82797e-06,-8.03357e-08,-2.74764e-06,2.13626,-2.18626e-06,2.13724,0.0893438,-1.05458,2.83355e-06,1.5629e-07,2.76527e-06
1.63342e-06,-5.12574e-07,-1.12084e-06,2.1405,-8.89721e-07,1.33694,-1.1597,-1.95432,2.51249e-06,5.25013e-07,2.1166e-06
2.09915e-06,-1.19066e-07,-1.98008e-06,2.14424,-1.56853e-06,-3.14065,-1.82412,0.0510347,3.57157e-06,1.87448e-07,3.62327e-06
1.98283e-06,-3.21742e-07,-1.66108e-06,2.1385,-1.32003e-06,1.78337,-1.36655,-1.3566,2.16831e-06,3.53153e-07,1.81516e-06
2.11648e-06,-4.04736e-07,-1.71174e-06,2.0432,-1.64102e-06,2.49162,-0.445247,-0.703111,2.20978e-06,4.60278e-07,1.7616e-06
3.02516e-06,-1.19324e-07,-2.90584e-06,2.03947,-2.34085e-06,2.50668,0.15756,-0.697403,3.17322e-06,2.62624e-07,2.99468e-06
2.5729e-06,-1.60422e-07,-2.41247e-06,2.03826,-1.98961e-06,2.46814,-0.280835,-0.70478,2.66825e-06,2.03187e-07,2.48173e-06
2.73704e-06,-2.46914e-07,-2.49012e-06,2.03791,-2.11615e-06,2.21269,-1.41066,-0.877477,2.73726e-06,2.76813e-07,2.49525e-06
1.35185e-06,-4.4894e-07,-9.02913e-07,2.03718,-1.04478e-06,2.30911,-1.36526,-0.571259,1.35994e-06,4.92483e-07,9.68576e-07
3.0059e-06,3.61031e-08,-3.042e-06,2.02294,-2.30584e-06,2.82362,0.77162,-0.380776,3.70291e-06,2.54362e-07,3.59226e-06
2.75643e-06,-4.44515e-07,-2.31191e-06,1.98717,-2.07756e-06,1.76703,-0.886609,-1.45335,3.03663e-06,4.45188e-07,2.65163e-06
3.52226e-07,-2.78525e-07,-7.37004e-08,1.94498,-2.60541e-07,-2.78314,-1.36875,0.57645,1.31695e-06,3.06023e-07,1.3977e-06
4.15627e-06,-8.36943e-07,-3.31932e-06,1.90963,-3.03131e-06,2.35645,-0.697409,-0.807711,4.20765e-06,8.6253e-07,3.3493e-06
1.83499e-06,-7.46476e-07,-1.08852e-06,1.88651,-1.32706e-06,1.51134,-1.14068,-1.83732,2.37663e-06,7.61518e-07,1.74177e-06
2.68093e-06,-5.94194e-07,-2.08673e-06,1.86875,-1.92707e-06,2.83001,-0.40727,-0.286506,3.3179e-06,6.9043e-07,2.63146e-06
3.57803e-06,-1.07954e-06,-2.49849e-06,1.85408,-2.5597e-06,2.04684,-0.771935,-1.22854,3.62041e-06,1.09527e-06,2.60499e-06
6.23219e-07,-6.08189e-07,-1.50297e-08,1.84919,-4.45163e-07,1.49991,-1.51211,-2.40132,8.14899e-07,7.22638e-07,1.35596e-07
4.99285e-06,-1.15322e-06,-3.83963e-06,1.86204,-3.58099e-06,2.46481,-0.78281,-0.645984,5.17318e-06,1.16792e-06,4.01372e-06
1.11266e-06,-3.39256e-07,-7.73395e-07,1.89041,-8.05777e-07,1.26637,-1.42048,-1.98475,1.87026e-06,3.82256e-07,1.53605e-06
2.20719e-06,-5.51957e-07,-1.65523e-06,1.92349,-1.61843e-06,3.00473,-0.270416,-0.0991073,3.18359e-06,7.04844e-07,2.48679e-06
2.10706e-06,-1.87518e-07,-1.91954e-06,1.95128,-1.56275e-06,2.2951,-0.893752,-0.841891,2.11662e-06,1.87733e-07,1.92912e-06
4.11153e-06,-7.41902e-07,-3.36963e-06,1.97659,-3.08374e-06,2.24865,-0.565867,-0.969023,4.1164e-06,7.97537e-07,3.37089e-06
8.40879e-07,-5.04888e-07,-3.35989e-07,2.00601,-6.39559e-07,2.84603,-0.832658,0.103231,1.0531e-06,5.07899e-07,6.69228e-07
3.14827e-06,-3.48769e-07,-2.7995e-06,2.03716,-2.43311e-06,1.78628,-0.79458,-1.41496,3.43835e-06,3.52573e-07,3.14537e-06
3.02099e-06,4.30764e-08,-3.06407e-06,2.14406,-2.42744e-06,2.53118,0.843894,-0.673656,3.19459e-06,2.02194e-07,3.17744e-06
2.95661e-06,-1.14038e-07,-2.84257e-06,2.18747,-2.20122e-06,2.4412,-1.04876,-0.687065,3.04474e-06,1.14696e-07,2.9372e-06
1.16422e-06,-1.26345e-07,-1.03787e-06,2.19613,-8.00286e-07,2.37685,-2.16484,-0.449151,1.18266e-06,3.70958e-07,1.17782e-06
2.9643e-06,1.75724e-08,-2.98188e-06,2.20623,-2.28814e-06,2.05859,0.872418,-1.10539,2.99419e-06,7.29678e-08,3.02233e-06
2.13491e-06,-2.34454e-07,-1.90046e-06,2.21776,-1.45048e-06,2.37012,-0.257719,-0.849433,2.16618e-06,3.0247e-07,1.90856e-06
-2.38883e-08,1.24772e-07,-1.00889e-07,2.22818,-7.66356e-08,-2.50016,-2.81421,0.586375,1.95356e-06,4.19738e-07,2.35634e-06
2.8389e-06,3.65284e-07,-3.20418e-06,2.23406,-2.42762e-06,2.31104,1.68463,-0.907391,2.85649e-06,4.19813e-07,3.20606e-06
5.0317e-07,-3.38211e-07,-1.64959e-07,2.23444,-1.24959e-07,2.99795,-1.56384,0.415075,7.20693e-07,4.16223e-07,7.76293e-07
2.35882e-06,3.81871e-07,-2.7407e-06,2.23012,-2.0801e-06,2.43147,2.77021,-0.657305,2.42346e-06,4.53643e-07,2.85531e-06
2.30028e-06,1.02737e-07,-2.40302e-06,2.22245,-1.83011e-06,2.19414,1.108,-1.02934,2.30032e-06,2.22994e-07,2.4123e-06
1.97548e-06,-4.11541e-07,-1.56393e-06,2.21454,-1.19541e-06,2.1191,-0.777132,-1.08665,1.98196e-06,4.1717e-07,1.58053e-06
3.07748e-06,2.79044e-07,-3.35652e-06,2.1973,-2.58668e-06,2.71336,2.88439,-0.412469,3.53286e-06,3.60148e-07,3.88824e-06
1.73931e-06,5.07506e-09,-1.74438e-06,2.13707,-1.38735e-06,1.7501,0.644776,-1.53076,1.93152e-06,3.25923e-07,2.09811e-06
1.66969e-06,-4.48244e-07,-1.22145e-06,2.0338,-1.28811e-06,2.65455,-1.65602,-0.163098,1.8584e-06,5.93334e-07,1.71559e-06
4.05637e-06,-3.69605e-07,-3.68676e-06,2.01932,-3.1059e-06,2.66689,-0.201075,-0.508018,4.54254e-06,5.00739e-07,4.06269e-06
6.38669e-07,-3.25048e-07,-3.13621e-07,1.98573,-4.81047e-07,1.46887,-0.899689,-2.02133,8.57944e-07,3.25334e-07,6.65077e-07
2.27054e-06,-2.59572e-07,-2.01096e-06,1.94786,-1.68155e-06,2.91255,-0.248577,-0.226571,3.00058e-06,3.37404e-07,2.66325e-06
3.70283e-06,-6.17962e-07,-3.08488e-06,1.93069,-2.72293e-06,2.08449,-0.406009,-1.19423,3.72768e-06,7.18585e-07,3.18601e-06
5.38432e-07,-5.13471e-07,-2.49608e-08,1.93604,-3.96803e-07,2.41847,-1.02289,0.475747,5.51543e-07,5.15173e-07,1.63297e-07
4.33862e-06,-6.51216e-07,-3.68741e-06,1.95203,-3.21889e-06,2.53165,-0.916698,-0.560407,4.58868e-06,6.51418e-07,3.97254e-06
3.57939e-06,-6.4498e-07,-2.9344e-06,1.97475,-2.68237e-06,2.10414,-0.473996,-1.16603,3.5959e-06,7.22542e-07,3.00989e-06
2.18851e-06,-3.25348e-07,-1.86315e-06,1.98958,-1.65138e-06,2.68052,-0.710049,-0.422671,2.468e-06,3.34269e-07,2.14561e-06
1.8195e-06,-1.48233e-07,-1.67126e-06,2.00244,-1.38146e-06,2.25785,-1.4403,-0.830697,1.82255e-06,1.68791e-07,1.68159e-06
3.61054e-06,-3.46923e-07,-3.26362e-06,2.01381,-2.75682e-06,2.30383,-1.06979,-0.813317,3.63009e-06,3.49794e-07,3.29065e-06
1.0785e-06,-1.81985e-07,-8.9652e-07,2.02152,-8.26725e-07,2.68334,-1.58237,-0.277439,1.21803e-06,2.27018e-07,1.13853e-06
1.2603e-06,-2.27737e-07,-1.03256e-06,2.02779,-9.6921e-07,1.63265,-1.19196,-1.56652,1.49443e-06,2.35066e-07,1.27318e-06
9.29135e-07,-3.32056e-07,-5.97077e-07,2.02386,-7.13082e-07,2.79953,-1.22201,-0.0559366,1.1254e-06,3.45553e-07,9.43576e-07
5.40045e-06,-5.28665e-07,-4.87179e-06,2.00813,-4.11182e-06,2.08665,-0.891928,-1.07243,5.43533e-06,5.29317e-07,4.91378e-06
4.83107e-07,-4.99817e-07,1.67108e-08,1.99212,-3.64979e-07,2.77681,-1.10241,0.671442,5.76356e-07,5.06351e-07,3.95748e-07
3.88952e-06,-4.03722e-07,-3.4858e-06,1.9726,-2.91193e-06,2.53141,-0.397153,-0.637503,4.11334e-06,4.71958e-07,3.65342e-06
9.36656e-07,-4.97636e-07,-4.3902e-07,1.95393,-6.95484e-07,1.22712,-0.995705,-2.1976,1.66392e-06,4.98366e-07,1.41797e-06
3.76174e-06,-6.62248e-07,-3.09949e-06,1.94261,-2.7798e-06,2.77854,-0.482093,-0.339711,4.49291e-06,7.3889e-07,3.76028e-06
3.27244e-06,-4.03023e-07,-2.86941e-06,1.94111,-2.41671e-06,2.05951,-1.02569,-1.08993,3.305e-06,4.04452e-07,2.90128e-06
-2.78536e-07,-2.37604e-07,5.16136e-07,1.95033,2.06498e-07,0.424723,-1.63805,-2.93607,1.3717e-06,3.09735e-07,1.25543e-06
2.16803e-06,-2.54368e-07,-1.91366e-06,1.96582,-1.61819e-06,2.99462,-0.565733,-0.107902,3.09473e-06,2.73458e-07,2.84708e-06
2.67234e-06,-5.09333e-07,-2.16301e-06,1.97934,-2.00685e-06,2.26443,-0.323171,-1.0292,2.67789e-06,6.25107e-07,2.17133e-06
1.61792e-06,-3.99676e-07,-1.21825e-06,1.98474,-1.21806e-06,2.75485,-0.892489,-0.262593,1.90348e-06,4.00159e-07,1.56546e-06
2.2866e-06,1.0026e-07,-2.38686e-06,1.98408,-1.72095e-06,2.75946,1.72802,-0.417171,2.69791e-06,1.12566e-07,2.75742e-06
3.0767e-06,-6.39327e-07,-2.43737e-06,1.98656,-2.31828e-06,2.04118,-0.721165,-1.19685,3.11591e-06,6.5518e-07,2.51899e-06
2.0126e-06,-4.35012e-07,-1.57759e-06,1.98886,-1.51813e-06,2.88215,-0.730177,-0.167818,2.59284e-06,4.44918e-07,2.20556e-06
3.13839e-06,-2.3532e-07,-2.90308e-06,1.98449,-2.36248e-06,2.63036,-0.33925,-0.526643,3.45327e-06,2.85579e-07,3.17229e-06
1.62576e-06,-3.32399e-07,-1.29336e-06,1.97884,-1.22062e-06,1.97575,-0.312671,-1.38395,1.66752e-06,4.11049e-07,1.43112e-06
1.99618e-06,-2.97443e-07,-1.69873e-06,1.97899,-1.49882e-06,1.79902,-1.41701,-1.32901,2.16815e-06,3.34544e-07,1.8347e-06
1.77654e-06,-3.23081e-07,-1.45346e-06,1.98852,-1.33985e-06,2.43168,-0.845084,-0.680837,1.8253e-06,3.24591e-07,1.50431e-06
2.13912e-06,-2.77077e-07,-1.86205e-06,2.00515,-1.6263e-06,2.69663,-1.19009,-0.357993,2.43305e-06,2.85858e-07,2.23138e-06
1.65766e-06,-1.33e-07,-1.52466e-06,2.02302,-1.27165e-06,2.2683,-0.0490272,-0.97547,1.66153e-06,2.1198e-07,1.52553e-06
1.80541e-06,-3.25946e-07,-1.47947e-06,2.03882,-1.39654e-06,2.74551,-1.22565,-0.263823,2.11193e-06,3.39553e-07,1.89925e-06
2.51471e-06,1.97104e-07,-2.71181e-06,2.14108,-2.15193e-06,2.15504,1.56682,-1.03638,2.51725e-06,2.445e-07,2.72403e-06
-2.23794e-07,-2.88189e-07,5.11983e-07,2.18752,3.96458e-07,-0.286094,-1.15807,2.40921,2.82303e-07,2.95076e-07,5.23395e-07
2.40611e-06,4.60792e-07,-2.8669e-06,2.19853,-2.20804e-06,2.67272,2.4849,-0.497111,2.70248e-06,4.80147e-07,3.17544e-06
2.455e-06,-1.62399e-07,-2.2926e-06,2.20793,-1.75781e-06,2.09091,0.078763,-1.17023,2.46968e-06,3.10477e-07,2.35386e-06
9.68097e-07,-8.79444e-09,-9.593e-07,2.21648,-7.32595e-07,2.7897,-2.48514,-0.150445,1.16483e-06,3.22744e-07,1.36452e-06
3.95018e-06,2.05124e-07,-4.15531e-06,2.22404,-3.16235e-06,2.05827,1.1542,-1.15898,3.99019e-06,4.0926e-07,4.25546e-06
1.29603e-06,-8.46817e-08,-1.21135e-06,2.20725,-9.29078e-07,-3.13067,-2.31323,0.133758,2.23593e-06,4.28025e-07,2.54794e-06
2.53947e-06,-1.64007e-07,-2.37547e-06,2.14204,-1.88402e-06,1.98175,-0.0779489,-1.24938,2.60118e-06,2.52447e-07,2.49261e-06
1.83808e-06,-3.73479e-07,-1.46461e-06,2.01409,-1.40367e-06,2.80233,-1.46494,-0.151203,2.23064e-06,4.31193e-07,2.08168e-06
3.62236e-06,-5.68525e-07,-3.05383e-06,1.96612,-2.70405e-06,2.61125,-0.393328,-0.557968,3.95186e-06,6.66164e-07,3.2932e-06
2.64316e-06,-8.59553e-07,-1.78361e-06,1.91619,-1.93259e-06,1.52786,-1.261,-1.73681,3.37788e-06,9.05343e-07,2.54756e-06
2.38701e-06,-5.2125e-07,-1.86576e-06,1.87222,-1.7178e-06,3.07741,-0.0969938,-0.055456,3.73469e-06,7.84979e-07,2.95025e-06
2.58506e-06,-7.1484e-07,-1.87022e-06,1.84367,-1.84336e-06,1.76638,-0.989027,-1.49791,2.8487e-06,7.15645e-07,2.20232e-06
1.01899e-06,-5.86602e-07,-4.32384e-07,1.83147,-7.23981e-07,1.71981,-1.42453,-1.41805,1.14892e-06,6.62352e-07,4.86575e-07
3.73458e-06,-1.15425e-06,-2.58034e-06,1.82988,-2.65216e-06,2.70064,-0.583825,-0.383249,4.25702e-06,1.23227e-06,3.04237e-06
4.09931e-06,-1.30297e-06,-2.79634e-06,1.83224,-2.91317e-06,1.96984,-1.06047,-1.22185,4.21033e-06,1.31223e-06,2.90987e-06
1.33191e-06,-4.10994e-07,-9.20914e-07,1.834,-9.47009e-07,2.39577,-0.591255,-0.81849,1.35784e-06,4.37574e-07,9.27937e-07
2.8604e-06,-1.09534e-06,-1.76505e-06,1.82927,-2.03099e-06,1.85608,-1.3614,-1.23619,3.03832e-06,1.1995e-06,1.84452e-06
1.73697e-06,-4.65373e-07,-1.2716e-06,1.82154,-1.2306e-06,2.51713,-0.783725,-0.569685,1.82813e-06,4.71233e-07,1.36491e-06
1.29526e-06,-4.53855e-07,-8.41411e-07,1.81328,-9.15565e-07,-3.04965,-0.0344785,0.143499,2.53086e-06,7.36752e-07,1.80239e-06
5.61917e-06,-1.72083e-06,-3.89834e-06,1.80124,-3.95926e-06,2.06643,-1.02349,-1.09776,5.66967e-06,1.72661e-06,3.94637e-06
1.4558e-06,-8.42082e-07,-6.13715e-07,1.78404,-1.02135e-06,2.31849,-0.968796,-0.632127,1.46608e-06,8.42394e-07,6.44323e-07
4.14829e-06,-1.3725e-06,-2.77579e-06,1.76415,-2.89701e-06,2.50621,-0.702526,-0.603163,4.35067e-06,1.41267e-06,2.9427e-06
1.48792e-06,-8.64751e-07,-6.23172e-07,1.74406,-1.03475e-06,1.4475,-1.37043,-1.95409,2.0383e-06,9.50852e-07,1.17636e-06
3.53612e-06,-1.29077e-06,-2.24535e-06,1.72973,-2.45238e-06,2.66762,-0.458065,-0.48323,3.96141e-06,1.45791e-06,2.5038e-06
1.70204e-06,-9.55691e-07,-7.46349e-07,1.7266,-1.17973e-06,1.44452,-1.44561,-1.90597,2.33816e-06,1.09141e-06,1.30954e-06
3.31261e-06,-1.08287e-06,-2.22973e-06,1.73368,-2.29906e-06,2.68623,-0.454864,-0.455607,3.74686e-06,1.22515e-06,2.52171e-06
7.92237e-07,-5.70833e-07,-2.21403e-07,1.75074,-5.51692e-07,2.29212,-1.2321,-0.10799,7.9561e-07,5.95798e-07,3.29365e-07
3.13713e-06,-7.95318e-07,-2.34181e-06,1.77907,-2.19832e-06,2.38728,-0.57642,-0.818207,3.19296e-06,8.51462e-07,2.35975e-06
1.23333e-06,-6.58295e-07,-5.75034e-07,1.80948,-8.70893e-07,1.64161,-1.0988,-1.80025,1.45421e-06,6.66515e-07,8.79987e-07
2.30401e-06,-6.23368e-07,-1.68064e-06,1.83837,-1.64032e-06,2.90186,-0.350227,-0.203287,3.01713e-06,7.50882e-07,2.27233e-06
3.41592e-06,-9.05485e-07,-2.51043e-06,1.86358,-2.45121e-06,2.00125,-0.801801,-1.25565,3.48451e-06,9.14405e-07,2.63954e-06
9.73442e-07,-4.75889e-07,-4.97553e-07,1.88183,-7.02836e-07,2.47631,-1.17956,-0.274964,1.01182e-06,4.89689e-07,6.33091e-07
3.27193e-06,-5.04605e-07,-2.76733e-06,1.89369,-2.37231e-06,2.37597,-0.533256,-0.811001,3.32325e-06,5.49809e-07,2.79109e-06
2.93957e-06,-9.36305e-07,-2.00326e-06,1.9007,-2.13679e-06,1.90169,-1.00683,-1.33978,3.07539e-06,9.38302e-07,2.17329e-06
2.19525e-06,-7.7733e-07,-1.41792e-06,1.90492,-1.59823e-06,2.1513,-1.29478,-0.815625,2.19786e-06,8.28468e-07,1.42924e-06
2.14546e-06,-5.57006e-07,-1.58845e-06,1.908,-1.56379e-06,2.47013,-0.300863,-0.829543,2.22619e-06,6.94815e-07,1.59847e-06
3.7007e-06,-6.55447e-07,-3.04525e-06,1.91163,-2.7011e-06,2.46392,-0.814944,-0.649244,3.83343e-06,6.60739e-07,3.18019e-06
3.31048e-06,-8.09121e-07,-2.50137e-06,1.91571,-2.42007e-06,2.31217,-1.06459,-0.754739,3.33142e-06,8.1528e-07,2.54568e-06
1.9558e-06,-4.6946e-07,-1.48634e-06,1.91788,-1.43095e-06,2.22574,-0.691826,-0.988255,1.95645e-06,4.84494e-07,1.48796e-06
