i,X1,Y1,X2,Y2,X3,Y3,DC1,DC2,DC3
1527,0.0000008895,-0.0000023898,-0.0000002341,0.0000000852,-0.0000009050,-0.0000008256,0.2324625178,0.0135797522,0.6467372784
1528,0.0000000221,-0.0000022286,0.0000001107,0.0000001306,-0.0000004168,0.0000011941,0.2325673014,0.0135574893,0.6466415822
1529,0.0000007531,0.0000012776,-0.0000001704,-0.0000003835,-0.0000001795,0.0000008352,0.2328231001,0.0135144697,0.6464641196
1530,-0.0000026289,-0.0000006724,0.0000005685,-0.0000000549,0.0000011000,0.0000007809,0.2332707821,0.0134315244,0.6461374039
1531,-0.0000002294,-0.0000010744,0.0000000640,-0.0000000921,-0.0000001820,-0.0000010282,0.2335698681,0.0133725795,0.6458297362
1532,-0.0000004898,-0.0000009731,0.0000001073,0.0000000385,-0.0000005706,0.0000013438,0.2335241367,0.0133726857,0.6458238243
1533,-0.0000007039,0.0000000397,0.0000003844,-0.0000001728,0.0000014408,0.0000003637,0.2337095504,0.0133387414,0.6456228391
1534,-0.0000007711,-0.0000009805,0.0000001797,-0.0000001265,0.0000005426,0.0000001573,0.2343049095,0.0132181641,0.6451556131
1535,-0.0000014582,0.0000006054,0.0000002895,-0.0000003460,-0.0000002934,0.0000001091,0.2350637668,0.0130554297,0.6444774218
1536,-0.0000005770,-0.0000000786,0.0000001113,-0.0000001794,-0.0000008232,0.0000008245,0.2358521782,0.0128875140,0.6437711771
1537,0.0000007075,0.0000011256,-0.0000000256,-0.0000004416,0.0000012685,-0.0000000164,0.2360444492,0.0128495570,0.6435432261
1538,0.0000008818,0.0000009366,-0.0000000530,-0.0000002752,-0.0000001103,0.0000010072,0.2361950392,0.0128216815,0.6434701087
1539,0.0000015757,0.0000013392,-0.0000002479,-0.0000003711,-0.0000020647,0.0000007089,0.2364752538,0.0127642304,0.6432031992
1540,0.0000006461,-0.0000008774,-0.0000000826,-0.0000001006,-0.0000006517,-0.0000012373,0.2366589110,0.0127222921,0.6430286925
1541,0.0000008194,-0.0000009225,-0.0000000453,-0.0000000132,0.0000009458,0.0000010226,0.2364955442,0.0127530115,0.6431083904
1542,0.0000007608,-0.0000002768,-0.0000000160,-0.0000001132,-0.0000001808,0.0000005524,0.2365089586,0.0127545365,0.6431242950
1543,0.0000000193,-0.0000005954,-0.0000001055,-0.0000000199,-0.0000014156,0.0000020789,0.2364126575,0.0127686430,0.6432392892
1544,0.0000010958,-0.0000012844,0.0000000122,-0.0000000412,0.0000005629,-0.0000006043,0.2364650211,0.0127684868,0.6432925274
1545,0.0000000611,-0.0000001117,0.0000001201,-0.0000002923,0.0000003039,0.0000003776,0.2364812547,0.0127600553,0.6432217535
1546,-0.0000002192,-0.0000008717,0.0000000402,-0.0000001110,-0.0000003483,-0.0000003736,0.2366891341,0.0127172045,0.6430309735
1547,-0.0000004991,0.0000004664,0.0000001472,-0.0000004232,0.0000000262,-0.0000005144,0.2372207467,0.0126020148,0.6425572358
1548,0.0000009295,-0.0000003294,-0.0000001246,-0.0000002116,-0.0000002690,-0.0000003545,0.2378781521,0.0124736811,0.6419553427
1549,-0.0000002768,0.0000006444,0.0000000301,-0.0000003165,-0.0000011668,0.0000009319,0.2385869086,0.0123417161,0.6412828382
1550,0.0000013227,0.0000004883,-0.0000003030,-0.0000002936,-0.0000003545,0.0000003112,0.2394497555,0.0121986947,0.6405528461
1551,0.0000003314,-0.0000007881,-0.0000001760,-0.0000001552,-0.0000014289,-0.0000014513,0.2403226039,0.0120550919,0.6397490241
1552,0.0000016254,-0.0000005174,-0.0000002710,-0.0000001771,-0.0000011597,-0.0000000231,0.2411143784,0.0119041641,0.6389988529
1553,-0.0000002290,-0.0000006927,0.0000001833,-0.0000001391,0.0000006738,-0.0000002092,0.2420886973,0.0117238606,0.6381082651
1554,0.0000000843,-0.0000010682,0.0000000867,-0.0000001290,-0.0000007137,-0.0000006707,0.2429395301,0.0115711890,0.6373391520
1555,0.0000012367,-0.0000003077,-0.0000001171,-0.0000001678,0.0000007925,0.0000004767,0.2433215029,0.0115018939,0.6370712114
1556,-0.0000004448,-0.0000004637,0.0000000378,-0.0000001057,-0.0000005694,0.0000001413,0.2432879419,0.0115146691,0.6370906906
1557,0.0000004787,-0.0000009526,0.0000000681,-0.0000001039,0.0000013726,-0.0000001433,0.2431144486,0.0115458697,0.6372444369
1558,-0.0000008052,-0.0000007318,0.0000001850,-0.0000002378,0.0000005392,-0.0000006256,0.2428340090,0.0115960894,0.6375064095
1559,0.0000000589,-0.0000004065,0.0000000023,-0.0000002509,-0.0000006248,0.0000000509,0.2425098944,0.0116583656,0.6378550229
1560,0.0000002046,0.0000015597,-0.0000000015,-0.0000005548,-0.0000007901,-0.0000013204,0.2417365288,0.0118069310,0.6385763034
1561,0.0000013818,0.0000005853,-0.0000001169,-0.0000004508,0.0000009855,-0.0000012314,0.2405319023,0.0120258664,0.6396743195
1562,0.0000009467,-0.0000008478,-0.0000001407,-0.0000000705,-0.0000002920,0.0000001262,0.2390901672,0.0122718273,0.6409317688
1563,0.0000004077,-0.0000005111,-0.0000000836,-0.0000002374,-0.0000009479,-0.0000013316,0.2376089328,0.0125309635,0.6421562278
1564,0.0000017988,-0.0000023755,-0.0000001144,0.0000001959,0.0000001481,0.0000012615,0.2362240433,0.0128155064,0.6433961477
1565,-0.0000009682,-0.0000015715,0.0000002874,-0.0000000395,0.0000007795,-0.0000001632,0.2351521605,0.0130425545,0.6444891018
1566,0.0000007123,-0.0000011215,-0.0000000211,-0.0000000247,-0.0000009760,0.0000024554,0.2347328263,0.0131460377,0.6449996857
1567,0.0000000761,-0.0000021478,0.0000000777,0.0000001210,0.0000010982,0.0000002239,0.2339640426,0.0133025219,0.6456725339
1568,0.0000001430,-0.0000001119,0.0000002035,-0.0000002020,0.0000017660,-0.0000000083,0.2337716716,0.0133480790,0.6458382540
1569,-0.0000017439,0.0000006768,0.0000004204,-0.0000003715,0.0000011169,-0.0000004745,0.2342187848,0.0132497459,0.6453730778
1570,-0.0000013234,0.0000022704,0.0000002689,-0.0000006120,0.0000001036,0.0000010233,0.2349046130,0.0131077682,0.6447736845
1571,0.0000002868,0.0000005633,0.0000000061,-0.0000003420,0.0000004211,0.0000010881,0.2354753250,0.0129795533,0.6443214694
1572,0.0000009819,0.0000003448,-0.0000000988,-0.0000004333,-0.0000009826,-0.0000004407,0.2361507642,0.0128442757,0.6437642341
1573,0.0000015633,-0.0000007001,-0.0000002441,-0.0000001601,-0.0000003975,0.0000008110,0.2366682248,0.0127358111,0.6433359540
1574,0.0000009061,-0.0000007380,-0.0000001807,-0.0000001398,-0.0000012238,0.0000002747,0.2371877608,0.0126281778,0.6428521111
1575,0.0000003380,-0.0000000807,-0.0000000593,-0.0000002117,-0.0000012981,0.0000012724,0.2380069578,0.0124702873,0.6420614190
1576,-0.0000005956,-0.0000002365,0.0000002052,-0.0000000669,-0.0000000897,0.0000015106,0.2391362237,0.0122663772,0.6409492795
1577,-0.0000004907,0.0000002055,0.0000000256,-0.0000002665,-0.0000027472,-0.0000000318,0.2405783026,0.0120157974,0.6396491909
1578,-0.0000012536,0.0000001656,0.0000002281,-0.0000002219,0.0000009069,0.0000010359,0.2424254699,0.0116751910,0.6379714419
1579,-0.0000013692,-0.0000013900,0.0000003068,-0.0000001409,0.0000003933,-0.0000007981,0.2445064016,0.0113073277,0.6360708413
1580,0.0000002263,-0.0000004932,0.0000000944,-0.0000001997,0.0000008097,-0.0000000874,0.2457115970,0.0111034301,0.6349539898
1581,-0.0000015421,-0.0000007065,0.0000003127,-0.0000002795,-0.0000002561,-0.0000012056,0.2467553133,0.0109317081,0.6339456331
1582,-0.0000005423,0.0000001483,-0.0000000473,-0.0000003362,-0.0000014057,-0.0000010848,0.2480597352,0.0107149227,0.6326873839
1583,-0.0000004914,0.0000001250,0.0000000384,-0.0000002687,0.0000005707,0.0000002204,0.2496763137,0.0104475614,0.6311808544
1584,0.0000002477,0.0000005044,-0.0000000511,-0.0000003002,-0.0000008358,0.0000000372,0.2514034454,0.0101695498,0.6294372186
1585,0.0000008828,-0.0000000252,-0.0000001234,-0.0000002464,-0.0000009118,0.0000015219,0.2533736052,0.0098673441,0.6275484981
1586,0.0000017301,-0.0000010781,-0.0000001064,-0.0000001598,0.0000000835,0.0000010455,0.2556105089,0.0095378815,0.6255015379
1587,0.0000001678,-0.0000007470,-0.0000000653,-0.0000002077,-0.0000017735,-0.0000004256,0.2579044895,0.0091946063,0.6232271016
1588,0.0000003336,-0.0000005985,-0.0000000244,-0.0000001694,0.0000002214,0.0000008762,0.2603808458,0.0088667250,0.6207987626
1589,0.0000007769,0.0000008414,-0.0000000745,-0.0000002570,0.0000000230,0.0000018136,0.2630268637,0.0085470127,0.6182302884
1590,0.0000012635,-0.0000004551,-0.0000001779,-0.0000002450,-0.0000020395,-0.0000000819,0.2655137528,0.0082512821,0.6157977999
1591,-0.0000023611,-0.0000002531,0.0000002995,-0.0000002067,-0.0000002681,0.0000017236,0.2677259718,0.0079871896,0.6136487130
1592,-0.0000008482,-0.0000022164,0.0000000964,-0.0000000162,-0.0000011684,-0.0000006763,0.2689130271,0.0078485369,0.6124432645
1593,0.0000007341,-0.0000003553,-0.0000000123,-0.0000002049,0.0000005140,-0.0000016271,0.2706998422,0.0076597458,0.6106525649
1594,0.0000000991,-0.0000008866,-0.0000000319,-0.0000000150,-0.0000019967,0.0000028397,0.2724045145,0.0074813049,0.6089760534
1595,0.0000006531,0.0000013622,-0.0000000153,-0.0000002505,-0.0000008202,0.0000017431,0.2738133825,0.0073570651,0.6075858743
1596,-0.0000014604,-0.0000001397,0.0000001644,-0.0000001714,-0.0000004308,0.0000003470,0.2748803021,0.0072605882,0.6064355450
1597,0.0000004140,-0.0000005895,0.0000000907,-0.0000002149,0.0000001190,-0.0000012239,0.2756931795,0.0071859806,0.6056254675
1598,-0.0000003675,-0.0000003972,0.0000001166,-0.0000002170,0.0000017779,-0.0000000684,0.2762382378,0.0071394297,0.6050553398
1599,-0.0000006622,0.0000000729,0.0000001086,-0.0000002473,0.0000003649,0.0000007585,0.2767538857,0.0070952476,0.6045438685
1600,-0.0000004433,-0.0000002579,0.0000001472,-0.0000002802,0.0000014980,-0.0000012686,0.2772529125,0.0070529655,0.6040971592
1601,0.0000001616,0.0000005961,0.0000000285,-0.0000003373,0.0000001373,0.0000005637,0.2776772913,0.0070197024,0.6036722912
1602,-0.0000004192,0.0000004547,0.0000000422,-0.0000003227,0.0000002286,-0.0000008433,0.2775581807,0.0070268588,0.6037996029
1603,-0.0000002303,0.0000002944,0.0000000068,-0.0000003147,-0.0000008162,-0.0000000715,0.2766530777,0.0071092104,0.6047254807
1604,0.0000000276,0.0000008770,-0.0000000072,-0.0000002912,-0.0000010324,0.0000001144,0.2750902255,0.0072444129,0.6063153263
1605,0.0000001376,0.0000006126,-0.0000000204,-0.0000002871,-0.0000003611,0.0000003786,0.2734509875,0.0073913657,0.6079200392
1606,0.0000007158,-0.0000014774,-0.0000000461,-0.0000000848,-0.0000000897,0.0000013917,0.2718740583,0.0075376248,0.6094683704
1607,-0.0000000722,-0.0000016369,0.0000000534,-0.0000000486,0.0000004406,0.0000009033,0.2704613898,0.0076823400,0.6108983141
1608,0.0000000940,-0.0000019008,0.0000001560,-0.0000000425,0.0000005431,0.0000006923,0.2691481041,0.0078337491,0.6121789922
1609,-0.0000001715,-0.0000001730,0.0000000939,-0.0000002026,0.0000007012,0.0000008737,0.2670299609,0.0080769413,0.6143138807
1610,-0.0000002103,-0.0000014355,0.0000001397,-0.0000001246,0.0000013032,0.0000000125,0.2659058957,0.0082176689,0.6154002354
1611,-0.0000007100,-0.0000004866,0.0000001622,-0.0000002108,0.0000013685,0.0000011697,0.2653037918,0.0082858327,0.6159846178
1612,-0.0000008798,-0.0000012980,0.0000001356,-0.0000001683,-0.0000003127,0.0000018690,0.2654725719,0.0082671949,0.6157848076
1613,0.0000003587,0.0000007798,0.0000000194,-0.0000003300,-0.0000002046,0.0000000272,0.2659562903,0.0082115688,0.6154153901
1614,0.0000013241,0.0000000269,-0.0000001122,-0.0000003108,-0.0000008036,-0.0000003907,0.2657326962,0.0082416131,0.6155727486
1615,-0.0000002034,-0.0000002144,0.0000000374,-0.0000002477,-0.0000006220,0.0000000657,0.2658130451,0.0082268691,0.6154775960
1616,0.0000007987,-0.0000001234,-0.0000001297,-0.0000002028,-0.0000015308,0.0000011943,0.2660032720,0.0081998998,0.6152970525
1617,0.0000004556,-0.0000017224,-0.0000001309,-0.0000000204,-0.0000007755,0.0000011484,0.2650106129,0.0083224022,0.6162702629
1618,-0.0000005661,0.0000021144,0.0000000469,-0.0000005037,-0.0000006631,-0.0000016044,0.2640337310,0.0084371231,0.6172024650
1619,-0.0000002082,-0.0000017697,0.0000001255,-0.0000000944,0.0000012349,-0.0000007291,0.2636621097,0.0084767676,0.6175647895
1620,-0.0000009497,-0.0000025070,0.0000002548,-0.0000000138,0.0000014191,-0.0000001535,0.2633699434,0.0085114995,0.6178313678
1621,0.0000003946,-0.0000010245,0.0000000737,-0.0000000936,-0.0000003995,0.0000014838,0.2628466569,0.0085719257,0.6183377584
1622,0.0000012070,-0.0000015131,-0.0000001390,-0.0000000268,-0.0000005278,0.0000010909,0.2614872272,0.0087311162,0.6196935286
1623,0.0000004085,0.0000008321,-0.0000000501,-0.0000003193,-0.0000011815,0.0000008897,0.2599048660,0.0089330763,0.6211479197
1624,0.0000009108,0.0000010478,-0.0000000252,-0.0000003200,0.0000001269,0.0000021742,0.2585358850,0.0091139485,0.6224184677
1625,0.0000007986,-0.0000001005,-0.0000001044,-0.0000002615,-0.0000007779,-0.0000013629,0.2572366388,0.0092961394,0.6236566877
1626,-0.0000001389,-0.0000001648,0.0000000542,-0.0000002034,0.0000000928,0.0000021262,0.2559759543,0.0094827555,0.6250088021
1627,0.0000012910,0.0000032286,-0.0000001315,-0.0000006677,0.0000004478,-0.0000002104,0.2549267997,0.0096431210,0.6260419624
1628,-0.0000002167,0.0000004637,0.0000000290,-0.0000003724,-0.0000015785,-0.0000007655,0.2540275539,0.0097789049,0.6268997662
1629,0.0000014976,-0.0000018758,-0.0000001539,0.0000000408,-0.0000019907,0.0000013152,0.2532729097,0.0098888257,0.6275884189
1630,0.0000005740,-0.0000010189,0.0000000416,-0.0000000557,0.0000012985,0.0000013004,0.2527254573,0.0099722023,0.6281016900
1631,0.0000000939,0.0000007316,-0.0000000493,-0.0000002993,-0.0000001227,0.0000003130,0.2523253570,0.0100305409,0.6284817877
1632,0.0000009413,0.0000003705,-0.0000001244,-0.0000001614,-0.0000010977,0.0000012885,0.2523321329,0.0100322410,0.6285283953
1633,0.0000001279,-0.0000003627,0.0000000631,-0.0000001193,0.0000004599,0.0000015680,0.2525106394,0.0100028154,0.6283182236
1634,-0.0000006477,-0.0000025218,0.0000001527,0.0000001012,0.0000007751,0.0000002196,0.2526606231,0.0099776024,0.6281640147
1635,-0.0000008485,-0.0000003040,0.0000001599,-0.0000002058,0.0000011282,0.0000009560,0.2528384483,0.0099538582,0.6281035773
1636,0.0000003424,-0.0000004991,-0.0000000586,-0.0000001296,-0.0000009547,0.0000005463,0.2529168531,0.0099418767,0.6280392653
1637,-0.0000010905,0.0000007333,0.0000002443,-0.0000002913,0.0000016532,0.0000011165,0.2529347806,0.0099435893,0.6280105809
1638,-0.0000001464,-0.0000012347,0.0000000487,-0.0000000264,0.0000008487,0.0000014978,0.2529966394,0.0099274077,0.6278204321
1639,-0.0000007505,-0.0000016977,0.0000003391,-0.0000000546,0.0000020498,0.0000018430,0.2533540274,0.0098767942,0.6275340621
1640,0.0000013149,0.0000004830,-0.0000002201,-0.0000003331,-0.0000024660,-0.0000005978,0.2539891547,0.0097829175,0.6270134980
1641,-0.0000003002,0.0000000958,0.0000000968,-0.0000002985,0.0000007428,-0.0000003385,0.2548824247,0.0096555900,0.6261711114
1642,-0.0000012970,0.0000001684,0.0000002406,-0.0000001766,-0.0000014062,0.0000002060,0.2559774608,0.0094970433,0.6251937389
1643,0.0000009977,0.0000006767,-0.0000000462,-0.0000002953,-0.0000015416,0.0000003672,0.2568505530,0.0093638720,0.6242421325
1644,0.0000028884,-0.0000008428,-0.0000002542,-0.0000000578,0.0000004053,0.0000002087,0.2575891886,0.0092514136,0.6234813874
1645,0.0000006525,-0.0000010741,0.0000000322,-0.0000000404,0.0000005343,0.0000020013,0.2579931082,0.0091932250,0.6230803170
1646,-0.0000001562,-0.0000003282,0.0000000645,-0.0000002271,0.0000006378,-0.0000008909,0.2581792971,0.0091684120,0.6229469247
1647,-0.0000017996,-0.0000006302,0.0000002579,-0.0000001218,-0.0000006299,0.0000015882,0.2583677862,0.0091450741,0.6227706245
1648,0.0000010500,-0.0000004428,-0.0000000549,-0.0000001300,-0.0000000233,0.0000001772,0.2585176762,0.0091269112,0.6226431003
1649,0.0000002692,-0.0000011384,-0.0000000043,-0.0000000364,-0.0000016964,0.0000014825,0.2585799787,0.0091175986,0.6225729952
1650,0.0000001758,0.0000000975,-0.0000000296,-0.0000002888,-0.0000008882,0.0000002754,0.2583672986,0.0091453241,0.6227700683
1651,0.0000007749,0.0000002106,-0.0000000919,-0.0000002884,-0.0000019463,0.0000008860,0.2580177367,0.0091965188,0.6231386171
1652,0.0000017615,-0.0000010463,-0.0000001591,-0.0000000811,-0.0000001362,0.0000005402,0.2574975319,0.0092696952,0.6236901905
1653,-0.0000008844,-0.0000001032,0.0000001528,-0.0000001396,-0.0000000943,0.0000006082,0.2568204550,0.0093722971,0.6244169954
1654,-0.0000003102,0.0000001958,0.0000000135,-0.0000001712,0.0000001411,0.0000009084,0.2559242845,0.0095042247,0.6253173822
1655,-0.0000006644,-0.0000008209,0.0000000161,0.0000000046,-0.0000008372,0.0000010080,0.2546300515,0.0096924470,0.6266157335
1656,0.0000000486,-0.0000011367,0.0000000061,-0.0000000871,-0.0000007293,0.0000009181,0.2529875818,0.0099470768,0.6281662645
1657,-0.0000001488,-0.0000018722,0.0000001671,-0.0000000044,0.0000001538,0.0000011116,0.2511673620,0.0102265259,0.6299414345
1658,0.0000002817,0.0000016580,0.0000000722,-0.0000005510,0.0000003668,-0.0000025724,0.2492602737,0.0105324567,0.6317924653
1659,0.0000000769,-0.0000006461,0.0000000583,-0.0000001288,-0.0000004463,0.0000000701,0.2471643211,0.0108771570,0.6337817315
1660,-0.0000025062,-0.0000019856,0.0000004655,0.0000000338,0.0000014824,0.0000020449,0.2446629613,0.0112945587,0.6361355783
1661,-0.0000001321,0.0000012620,-0.0000000768,-0.0000004883,-0.0000012451,-0.0000011608,0.2417926930,0.0118134748,0.6387455482
1662,0.0000006606,0.0000001472,-0.0000001036,-0.0000002809,0.0000002957,0.0000000192,0.2385616738,0.0123912796,0.6416585675
1663,0.0000016969,-0.0000002593,-0.0000001674,-0.0000002457,0.0000003420,-0.0000005512,0.2352241645,0.0130592173,0.6447195526
1664,-0.0000003374,-0.0000010061,0.0000000908,0.0000000796,0.0000001666,0.0000006346,0.2325094557,0.0136136966,0.6471486478
1665,0.0000000688,0.0000003289,-0.0000000786,-0.0000004072,-0.0000013373,-0.0000001836,0.2305760262,0.0140247919,0.6489924231
1666,-0.0000011538,-0.0000001271,0.0000002492,-0.0000002334,-0.0000001233,-0.0000002285,0.2288585021,0.0144100055,0.6505601024
1667,-0.0000001313,0.0000007787,0.0000000289,-0.0000004200,-0.0000005120,-0.0000008707,0.2272498935,0.0147690686,0.6519507690
1668,0.0000013057,0.0000009642,-0.0000001841,-0.0000004688,0.0000006220,-0.0000010207,0.2259515162,0.0150662180,0.6530547094
1669,0.0000000920,0.0000001034,0.0000000117,-0.0000003657,-0.0000000689,-0.0000005766,0.2251829201,0.0152425526,0.6537485178
1670,0.0000012736,0.0000005840,-0.0000002554,-0.0000003368,-0.0000000532,0.0000005052,0.2247691053,0.0153414045,0.6541425328
1671,0.0000003063,-0.0000012389,-0.0000000832,-0.0000000123,-0.0000006272,0.0000001808,0.2248094110,0.0153288355,0.6540215080
1672,0.0000005050,-0.0000010274,-0.0000000404,-0.0000000590,-0.0000001900,-0.0000000075,0.2253513376,0.0151991642,0.6536049017
1673,0.0000002146,-0.0000006605,0.0000000045,-0.0000002265,-0.0000008354,-0.0000000540,0.2261735226,0.0150181171,0.6528850522
1674,-0.0000007445,-0.0000018807,0.0000001862,0.0000000666,-0.0000008899,0.0000006931,0.2273522392,0.0147525432,0.6518911065
1675,0.0000002473,-0.0000023491,0.0000000930,0.0000002972,-0.0000001970,0.0000016267,0.2290414342,0.0143685484,0.6504180298
1676,0.0000037094,-0.0000004649,-0.0000006426,-0.0000002293,-0.0000022504,0.0000001925,0.2310101250,0.0139291338,0.6486212620
1677,-0.0000005248,0.0000004302,0.0000002135,-0.0000003011,0.0000013771,0.0000006262,0.2331916209,0.0134844191,0.6466279524
1678,0.0000045720,0.0000008155,-0.0000007987,-0.0000003792,-0.0000030884,0.0000003037,0.2356777098,0.0129759094,0.6444176718
1679,0.0000001804,0.0000003217,0.0000000502,-0.0000003938,0.0000003368,-0.0000010096,0.2384212664,0.0124212739,0.6419327075
1680,0.0000002259,-0.0000007015,0.0000000762,-0.0000001889,0.0000003676,0.0000002230,0.2414998766,0.0118669821,0.6391837835
1681,-0.0000003799,-0.0000006307,0.0000001141,-0.0000002349,0.0000003432,-0.0000002133,0.2446647303,0.0113051402,0.6362642898
1682,0.0000000228,-0.0000006528,0.0000000488,-0.0000001422,0.0000008378,0.0000001675,0.2478411480,0.0107694612,0.6333050690
1683,-0.0000002654,0.0000009856,-0.0000000442,-0.0000003431,-0.0000006082,0.0000001686,0.2508087238,0.0102876646,0.6305190614
1684,0.0000013147,0.0000007190,-0.0000000979,-0.0000003014,-0.0000005576,0.0000012982,0.2535900545,0.0098554938,0.6278247254
