i;DC1;DC2;DC3;X1;Y1;X2;Y2;X3;Y3
2191;0.215606;1.142813;0.3517748;3.02401E-07;-4.91318E-07;8.07982E-07;3.51849E-07;1.76642E-08;9.46812E-07
2192;0.2163403;1.142986;0.3508921;3.70277E-07;-4.55074E-07;1.07754E-06;6.20503E-07;7.08881E-08;1.02332E-06
2193;0.2169324;1.143118;0.3501791;4.94051E-07;-4.67674E-07;1.60629E-06;5.63337E-07;2.49995E-07;9.99085E-07
2194;0.2174082;1.143229;0.3496092;6.31382E-07;-4.68995E-07;1.99704E-06;4.67092E-07;3.08474E-07;9.14803E-07
2195;0.2177993;1.143316;0.3491365;5.37647E-07;-5.80379E-07;1.5644E-06;9.7449E-08;1.8992E-07;7.88594E-07
2196;0.218115;1.143379;0.3487526;4.68593E-07;-5.66833E-07;1.12347E-06;-1.11966E-07;6.93898E-08;6.67858E-07
2197;0.2183495;1.143422;0.3484649;4.24625E-07;-6.13932E-07;9.37107E-07;-3.57258E-07;4.04064E-08;6.10483E-07
2198;0.2184976;1.143445;0.3482789;4.29136E-07;-5.36979E-07;8.07442E-07;1.23506E-07;-3.06429E-08;7.56662E-07
2199;0.2185725;1.14345;0.3481782;3.52782E-07;-5.54955E-07;4.86338E-07;2.04399E-07;-1.26782E-07;8.3609E-07
2200;0.2186234;1.143446;0.348108;2.75203E-07;-6.20758E-07;1.51401E-09;-2.32201E-07;-2.88149E-07;6.70386E-07
2201;0.2187466;1.143462;0.3479556;1.956E-07;-5.55458E-07;-2.66342E-07;5.36332E-08;-3.23221E-07;7.85946E-07
2202;0.2190411;1.14352;0.3476039;1.30547E-07;-5.8754E-07;-5.1023E-07;-3.3318E-07;-4.05263E-07;6.76021E-07
2203;0.21961;1.143643;0.3469354;-6.95557E-09;-4.82616E-07;-9.76262E-07;1.6604E-07;-5.14568E-07;7.93412E-07
2204;0.2205606;1.143842;0.3458265;-8.84404E-08;-5.23328E-07;-1.29995E-06;4.83515E-08;-6.1064E-07;7.86142E-07
2205;0.2219307;1.144133;0.3442441;-5.81944E-08;-5.18166E-07;-1.12929E-06;-1.25378E-07;-5.3651E-07;7.29044E-07
2206;0.2237345;1.144504;0.3421741;8.75411E-08;-6.29958E-07;-5.68429E-07;-6.60383E-07;-3.94326E-07;6.06564E-07
2207;0.2260047;1.144951;0.3395814;6.1785E-08;-5.21742E-07;-8.41812E-07;-8.37188E-08;-4.92865E-07;7.37506E-07
2208;0.2287613;1.145481;0.3364574;3.4137E-08;-6.11392E-07;-9.86176E-07;-5.87431E-07;-5.42722E-07;5.83767E-07
2209;0.2319892;1.14608;0.3328182;1.24387E-07;-5.05205E-07;-4.57805E-07;-3.21889E-07;-3.77239E-07;6.06914E-07
2210;0.2356375;1.146722;0.3287321;3.87396E-07;-4.73767E-07;7.31822E-07;3.91129E-08;-2.04906E-08;7.53909E-07
2211;0.2396271;1.147392;0.3242976;2.69874E-07;-4.59256E-07;2.85442E-07;3.39277E-08;-1.60477E-07;6.82798E-07
2212;0.2438683;1.148062;0.3196277;2.2161E-07;-3.67002E-07;3.25133E-08;5.46195E-07;-2.29934E-07;8.24367E-07
2213;0.248244;1.148703;0.3148543;2.92759E-07;-5.2337E-07;4.44206E-07;-3.27273E-08;-1.36499E-07;6.92673E-07
2214;0.2526482;1.149297;0.3101018;4.33607E-07;-4.69764E-07;8.17061E-07;1.08858E-07;-8.47049E-08;7.03169E-07
2215;0.2570355;1.149832;0.3054212;3.97416E-07;-3.1726E-07;6.23325E-07;6.92801E-07;-1.73581E-07;8.15901E-07
2216;0.2613969;1.150316;0.3008146;3.04915E-07;-3.36505E-07;3.11753E-07;9.50825E-07;-2.00232E-07;9.26737E-07
2217;0.2657119;1.150746;0.2963089;3.48913E-07;-4.40866E-07;4.52066E-07;4.08256E-07;-1.86664E-07;7.39509E-07
2218;0.2699522;1.151108;0.2919198;3.88456E-07;-4.96004E-07;8.54902E-07;4.86281E-07;-2.17309E-08;7.79414E-07
2219;0.2741042;1.151417;0.287672;3.74408E-07;-5.73731E-07;5.22778E-07;1.16999E-07;-1.77244E-07;6.34838E-07
2220;0.2781523;1.151676;0.2835761;1.85155E-07;-6.3017E-07;-9.04011E-08;-1.04409E-07;-2.81886E-07;5.84319E-07
2221;0.2820704;1.151884;0.2796505;2.37325E-07;-5.93597E-07;5.21645E-08;4.69346E-08;-2.27502E-07;6.13083E-07
2222;0.285853;1.152041;0.2758919;2.91686E-07;-7.53712E-07;2.1179E-07;-3.10281E-07;-1.39556E-07;5.66293E-07
2223;0.2895188;1.152158;0.2722886;2.12874E-07;-7.5008E-07;-1.39095E-07;-1.59036E-07;-2.3057E-07;5.65944E-07
2224;0.2930791;1.152233;0.2688171;2.09166E-07;-7.65794E-07;-1.88945E-07;-2.6754E-07;-2.34821E-07;5.0267E-07
2225;0.2965588;1.152271;0.2654497;2.73798E-07;-9.00876E-07;8.59607E-08;-7.21385E-07;-1.52425E-07;4.18765E-07
2226;0.2999625;1.152276;0.2621875;1.99051E-07;-6.96348E-07;-5.71568E-08;-1.19215E-07;-1.84737E-07;5.13739E-07
2227;0.3032984;1.152254;0.2590163;1.69049E-07;-6.92156E-07;-1.18503E-07;1.05763E-07;-1.54925E-07;6.28024E-07
2228;0.3065828;1.152212;0.2559258;1.4497E-07;-6.23333E-07;-3.61867E-07;2.33938E-07;-2.22939E-07;6.4052E-07
2229;0.3098236;1.152135;0.2529011;1.11314E-07;-6.16912E-07;-4.02739E-07;4.18311E-07;-2.10563E-07;7.25839E-07
2230;0.3130205;1.152041;0.2499437;2.73237E-07;-5.55421E-07;1.45897E-07;6.58499E-07;-1.16646E-07;7.72754E-07
2231;0.316157;1.151926;0.2470651;2.96144E-07;-6.05695E-07;4.00672E-07;6.13994E-07;-4.65004E-08;7.91154E-07
2232;0.3191792;1.151795;0.2443097;3.63356E-07;-5.48786E-07;5.90683E-07;6.93269E-07;-5.59018E-08;7.92444E-07
2233;0.3220274;1.151653;0.2417237;2.83888E-07;-6.67398E-07;2.68651E-07;1.82855E-07;-1.27562E-07;7.12643E-07
2234;0.3246258;1.151522;0.2393806;8.26754E-08;-7.6998E-07;-4.13276E-07;-1.16959E-07;-2.4525E-07;6.85507E-07
2235;0.3269189;1.151399;0.2373228;1.66485E-07;-7.88847E-07;-2.05938E-07;-1.74396E-07;-2.34679E-07;6.49337E-07
2236;0.3288979;1.151289;0.2355533;3.61374E-07;-9.45563E-07;3.34611E-07;-6.8091E-07;-1.63781E-07;5.32543E-07
2237;0.3305632;1.151189;0.2340691;3.53154E-07;-9.67466E-07;2.34979E-07;-7.99128E-07;-1.9686E-07;4.97237E-07
2238;0.3319385;1.151099;0.2328489;4.70616E-07;-0.000000979;6.78669E-07;-9.42567E-07;-1.04533E-07;4.5267E-07
2239;0.3330693;1.151028;0.2318548;5.69198E-07;-9.39836E-07;1.02452E-06;-8.00904E-07;-4.14568E-08;4.4247E-07
2240;0.334025;1.150954;0.2310163;4.46402E-07;-8.98526E-07;5.76778E-07;-7.87956E-07;-1.18236E-07;4.64597E-07
2241;0.3348931;1.150877;0.2302555;4.37006E-07;-8.94639E-07;6.34627E-07;-7.79188E-07;-8.35418E-08;4.64765E-07
2242;0.3357691;1.150805;0.2294947;4.41574E-07;-8.11843E-07;7.09213E-07;-5.2789E-07;-4.99655E-08;4.93355E-07
2243;0.336749;1.150713;0.2286442;5.6269E-07;-7.2832E-07;1.09414E-06;-2.8655E-07;1.92226E-08;5.03174E-07
2244;0.3380009;1.150593;0.2275638;6.33941E-07;-6.10764E-07;1.22461E-06;-2.28229E-08;1.70149E-08;5.47724E-07
2245;0.3396202;1.150428;0.2261742;6.16134E-07;-6.50621E-07;1.20582E-06;-4.77417E-08;5.49732E-08;5.51344E-07
2246;0.34164;1.15021;0.2244481;2.84855E-07;-7.36899E-07;2.00272E-07;-2.90182E-07;-1.16598E-07;5.34792E-07
2247;0.3440681;1.149939;0.2223832;2.56843E-07;-5.91708E-07;1.75909E-07;2.75289E-07;-1.49301E-07;6.43558E-07
2248;0.3468661;1.149615;0.2200207;2.8898E-07;-5.19627E-07;1.45195E-07;4.54766E-07;-1.84028E-07;6.50929E-07
2249;0.3499899;1.149234;0.217396;1.23371E-07;-5.26583E-07;-3.57176E-07;4.32529E-07;-2.47266E-07;6.27256E-07
2250;0.3533876;1.148802;0.2145578;9.42182E-08;-6.08584E-07;-4.8273E-07;3.35051E-07;-2.85006E-07;5.91621E-07
2251;0.3569944;1.148327;0.2115742;2.22003E-08;-6.44539E-07;-8.4223E-07;3.17077E-07;-3.81125E-07;5.88941E-07
2252;0.3607529;1.147808;0.2084846;1.04911E-07;-7.53042E-07;-4.16048E-07;5.38794E-08;-2.90659E-07;5.70083E-07
2253;0.3645746;1.147271;0.2053684;1.31964E-07;-8.19275E-07;-4.01451E-07;-1.74762E-07;-2.90822E-07;5.0593E-07
2254;0.3683084;1.146712;0.2023409;1.56365E-07;-8.71832E-07;-2.4529E-07;-2.33958E-07;-2.28637E-07;4.81593E-07
2255;0.371865;1.146154;0.1994774;9.30655E-08;-7.25591E-07;-4.51171E-07;2.50443E-07;-2.81362E-07;5.89917E-07
2256;0.3752207;1.145616;0.1967987;2.75498E-07;-7.14998E-07;6.15133E-08;3.20664E-07;-1.68892E-07;5.83738E-07
2257;0.378333;1.145094;0.1943299;5.30512E-07;-8.58566E-07;7.03066E-07;-6.03857E-08;-6.97831E-08;5.20273E-07
2258;0.3811515;1.144613;0.1921097;5.07691E-07;-9.04074E-07;7.65626E-07;-2.23703E-07;-2.78196E-08;4.9761E-07
2259;0.3835844;1.144184;0.1902028;6.60827E-07;-8.38639E-07;1.17016E-06;-1.85368E-07;2.74882E-09;4.92439E-07
2260;0.385556;1.143836;0.188669;5.67568E-07;-8.56697E-07;1.10447E-06;-2.22418E-07;1.94803E-08;5.21727E-07
2261;0.3870534;1.143569;0.1875062;7.61373E-07;-7.37414E-07;1.47487E-06;6.41509E-08;2.36133E-08;5.64076E-07
2262;0.3880971;1.143376;0.1866983;8.26121E-07;-7.09957E-07;1.48876E-06;7.91272E-08;2.45986E-08;5.314E-07
2263;0.3887441;1.143245;0.1861978;6.52945E-07;-6.16827E-07;9.65863E-07;2.88688E-07;-8.88626E-08;5.6538E-07
2264;0.3890897;1.14318;0.1859364;6.39783E-07;-6.12072E-07;1.17293E-06;3.56405E-07;-3.08751E-08;6.0641E-07
2265;0.3891928;1.143174;0.1858647;7.16541E-07;-6.65887E-07;1.25949E-06;1.4462E-07;-7.34715E-08;5.59375E-07
2266;0.3890581;1.143203;0.1859714;8.72122E-07;-6.2567E-07;1.82429E-06;3.06395E-07;5.12247E-08;6.27033E-07
2267;0.3887115;1.143279;0.1862449;7.93832E-07;-5.92464E-07;1.45526E-06;3.66911E-07;-3.07355E-08;6.37965E-07
2268;0.3881776;1.143385;0.1866553;7.17539E-07;-7.86737E-07;1.40867E-06;-6.85516E-08;6.96481E-09;5.90141E-07
2269;0.3875555;1.143514;0.1871339;6.191E-07;-1.00145E-06;9.70046E-07;-6.00446E-07;-5.20272E-08;5.01803E-07
2270;0.3869516;1.14363;0.1875953;5.30861E-07;-8.51978E-07;8.04515E-07;-7.98452E-08;-4.19836E-08;5.92975E-07
2271;0.3864483;1.143725;0.1879799;5.92444E-07;-7.62265E-07;1.01477E-06;1.28516E-07;9.909E-11;6.24422E-07
2272;0.3860828;1.143794;0.1882598;4.85366E-07;-7.68893E-07;1.00625E-06;1.53761E-07;3.94681E-08;6.24724E-07
2273;0.3858781;1.143838;0.1884196;6.21778E-07;-8.25278E-07;1.20205E-06;6.16795E-08;7.36259E-08;6.16578E-07
2274;0.3858314;1.143837;0.1884513;5.49558E-07;-8.65148E-07;1.08104E-06;-5.28712E-09;1.125E-07;6.15153E-07
2275;0.3860012;1.14378;0.1883092;4.04701E-07;-8.92383E-07;5.7108E-07;-2.04123E-07;4.17262E-08;5.33039E-07
2276;0.3864981;1.143661;0.1879183;2.62036E-07;-9.82764E-07;2.6205E-07;-3.98521E-07;1.56399E-08;5.009E-07
2277;0.3873999;1.143464;0.1872213;2.88516E-07;-8.44439E-07;2.97228E-07;-1.95642E-07;-3.86325E-08;4.98611E-07
2278;0.3888097;1.143169;0.1861497;2.99802E-07;-8.83454E-07;2.8366E-07;-3.44382E-07;-4.89211E-08;4.77332E-07
2279;0.3907873;1.142748;0.184657;3.48158E-07;-7.10826E-07;2.29304E-07;2.37674E-08;-1.05173E-07;5.17991E-07
2280;0.3933505;1.142201;0.182736;3.79156E-07;-9.19926E-07;3.94289E-07;-5.16982E-07;-4.42795E-08;4.53791E-07
2281;0.3964959;1.141516;0.1804012;3.70582E-07;-1.06684E-06;2.99949E-07;-1.07828E-06;-8.89503E-08;3.07172E-07
2282;0.4002312;1.140677;0.177648;2.17185E-07;-1.14651E-06;-2.48575E-07;-1.03995E-06;-1.92711E-07;3.64171E-07
2283;0.4045422;1.139686;0.1744988;3.36172E-07;-9.65464E-07;4.47047E-08;-7.03115E-07;-2.03774E-07;3.6738E-07
2284;0.4094033;1.138556;0.1709875;2.50293E-07;-9.30824E-07;-3.25027E-07;-5.22374E-07;-2.9927E-07;4.00399E-07
2285;0.4147383;1.137279;0.1671786;2.68715E-07;-1.00204E-06;-1.83382E-07;-7.15753E-07;-2.63534E-07;3.68659E-07
2286;0.4204229;1.135871;0.1631668;2.41041E-07;-9.72826E-07;-3.36319E-07;-5.79702E-07;-3.15112E-07;3.90467E-07
2287;0.4263668;1.134344;0.1590227;5.75928E-08;-1.10481E-06;-7.41902E-07;-1.00868E-06;-3.01067E-07;3.07432E-07
2288;0.4324319;1.132729;0.1548452;8.86363E-08;-1.00075E-06;-6.83721E-07;-4.66323E-07;-3.23434E-07;4.28624E-07
2289;0.4384674;1.131065;0.150738;2.25709E-07;-8.29502E-07;-1.28974E-07;-1.28253E-07;-2.38613E-07;4.53579E-07
2290;0.4443344;1.129401;0.1467946;3.23402E-07;-7.90122E-07;6.51522E-08;5.0262E-08;-2.54708E-07;4.76275E-07
2291;0.4498549;1.127791;0.143122;1.62369E-07;-8.39886E-07;-2.19123E-07;-3.49903E-08;-2.31963E-07;5.04255E-07
2292;0.4548495;1.126303;0.139837;1.73477E-07;-8.44101E-07;-3.68443E-07;-1.90284E-07;-2.75479E-07;4.28116E-07
2293;0.4592341;1.124965;0.1369775;3.78671E-08;-8.83907E-07;-5.42515E-07;-1.94779E-07;-2.18143E-07;4.67363E-07
2294;0.4630075;1.123783;0.1345367;2.16007E-07;-7.57837E-07;-2.54417E-07;-3.2065E-08;-2.29291E-07;4.72011E-07
2295;0.4661685;1.122776;0.1325108;2.05889E-07;-5.38531E-07;-1.91447E-07;4.12256E-07;-1.94065E-07;5.26108E-07
2296;0.468739;1.121943;0.1308799;4.64841E-07;-5.35692E-07;4.21207E-07;4.8044E-07;-1.35472E-07;5.35149E-07
2297;0.47079;1.121267;0.129591;4.04719E-07;-6.21811E-07;3.99442E-07;4.35978E-07;-1.11792E-07;5.56265E-07
2298;0.4724341;1.120718;0.1285695;3.75748E-07;-3.9604E-07;1.06203E-07;8.25948E-07;-1.56089E-07;5.47245E-07
2299;0.4737928;1.12027;0.1277375;3.86256E-07;-5.26162E-07;2.5814E-07;7.41937E-07;-6.85359E-08;5.64543E-07
2300;0.4749924;1.119858;0.1270084;5.11728E-07;-4.05065E-07;3.06756E-07;8.5274E-07;-1.10812E-07;5.20302E-07
2301;0.4762062;1.119436;0.1262748;6.33101E-07;-4.98891E-07;6.74857E-07;7.43548E-07;-7.03414E-08;4.97828E-07
2302;0.4776137;1.118956;0.1254309;7.78059E-07;-6.24048E-07;9.39839E-07;3.60337E-07;-6.12409E-08;4.56366E-07
2303;0.4793272;1.118366;0.1244092;7.82747E-07;-6.95784E-07;9.22174E-07;2.79042E-07;-8.11219E-08;4.58859E-07
2304;0.481412;1.11763;0.1231706;7.53568E-07;-8.49403E-07;7.89809E-07;-1.23489E-07;-9.27197E-08;3.45883E-07
2305;0.4839323;1.116727;0.1216806;7.60798E-07;-9.19306E-07;8.55145E-07;-2.65829E-08;-9.10452E-08;3.93609E-07
2306;0.4869317;1.115639;0.1199203;5.80336E-07;-9.60838E-07;3.06762E-07;-2.70567E-07;-1.42184E-07;3.31711E-07
2307;0.4903755;1.114356;0.1179158;6.58047E-07;-8.0682E-07;4.26768E-07;1.38141E-07;-1.64398E-07;3.8418E-07
2308;0.4942079;1.112897;0.1157021;6.17554E-07;-7.39705E-07;4.01363E-07;1.03445E-07;-1.66013E-07;3.51175E-07
2309;0.4983461;1.111282;0.1133295;4.41502E-07;-1.01532E-06;-2.01994E-08;-3.92206E-07;-2.38392E-07;3.18881E-07
2310;0.5027018;1.109565;0.11086;3.57248E-07;-1.01535E-06;-1.97462E-07;-3.21471E-07;-2.18488E-07;3.49414E-07
2311;0.507196;1.107772;0.1083372;3.03676E-07;-1.03689E-06;-5.2552E-07;-2.89928E-07;-2.85443E-07;3.617E-07
2312;0.5117718;1.10591;0.1057899;1.67111E-07;-8.86294E-07;-5.87722E-07;1.93054E-07;-2.39288E-07;4.46261E-07
2313;0.5163325;1.104031;0.1032764;4.90714E-07;-7.98436E-07;-7.64195E-08;2.6454E-07;-2.23308E-07;4.12384E-07
2314;0.5207492;1.102186;0.1008645;5.97043E-07;-7.52184E-07;4.16826E-07;4.4972E-07;-1.28129E-07;4.82514E-07
2315;0.524923;1.100421;0.0986122;3.99496E-07;-8.07731E-07;-6.4406E-08;2.15538E-07;-1.83791E-07;4.13416E-07
2316;0.5288245;1.098751;0.09653398;4.49012E-07;-7.22744E-07;1.86453E-07;4.17372E-07;-1.60179E-07;4.35402E-07
2317;0.5324648;1.097175;0.09462227;4.90101E-07;-9.35445E-07;1.82601E-07;-2.11048E-08;-1.66643E-07;3.70977E-07
2318;0.535864;1.095676;0.09285927;3.23902E-07;-1.22083E-06;3.14419E-08;-4.33179E-07;-1.25243E-07;3.59513E-07
2319;0.5390999;1.094241;0.09120842;4.25276E-07;-1.02273E-06;-3.261E-08;-3.1811E-07;-1.52409E-07;3.04974E-07
2320;0.5422426;1.092826;0.08962317;4.57263E-07;-1.23609E-06;2.58952E-07;-5.80602E-07;-1.00936E-07;3.24276E-07
2321;0.5453509;1.091405;0.08807406;1.90586E-07;-9.52412E-07;-1.91826E-07;-2.25934E-07;-1.17543E-07;3.06397E-07
2322;0.5484784;1.089965;0.08654004;2.06017E-07;-1.37031E-06;-2.12741E-07;-1.03336E-06;-1.2227E-07;2.25338E-07
2323;0.5516684;1.088463;0.08499049;-5.36944E-08;-1.44701E-06;-7.64504E-07;-1.34381E-06;-1.65746E-07;1.63708E-07
2324;0.5549976;1.086883;0.08339366;-2.15104E-07;-1.6216E-06;-1.12712E-06;-1.46504E-06;-2.05248E-07;1.57884E-07
2325;0.5585719;1.085157;0.08169658;-5.43124E-08;-1.63111E-06;-7.96456E-07;-1.60727E-06;-1.89015E-07;1.19391E-07
2326;0.5624461;1.083249;0.07987611;9.07632E-08;-1.61356E-06;-6.1108E-07;-1.48182E-06;-1.86656E-07;1.5332E-07
2327;0.5666182;1.08116;0.07794138;5.60887E-09;-1.30046E-06;-8.06049E-07;-9.96917E-07;-1.87537E-07;1.53721E-07
2328;0.5710601;1.078915;0.07591627;1.69125E-08;-1.41871E-06;-8.19615E-07;-1.17044E-06;-2.00071E-07;1.52978E-07
2329;0.5756759;1.076537;0.07383956;-2.292E-07;-1.21855E-06;-9.90502E-07;-7.65084E-07;-1.58476E-07;2.00838E-07
2330;0.5803848;1.074079;0.07174968;-1.94307E-07;-8.63134E-07;-1.0419E-06;-1.61185E-07;-2.03786E-07;2.1641E-07
2331;0.5851076;1.071579;0.06968132;1.84148E-07;-1.08158E-06;-2.35945E-07;-3.86745E-07;-1.13324E-07;2.35828E-07
2332;0.5897911;1.069067;0.06765706;2.26547E-07;-6.18679E-07;-3.00315E-07;4.76652E-07;-1.31986E-07;2.84414E-07
2333;0.5944489;1.066538;0.06567267;3.86218E-07;-6.02511E-07;2.31472E-07;6.88375E-07;-7.56E-08;3.39374E-07
2334;0.599089;1.06399;0.0637252;5.25659E-07;-8.30534E-08;3.63939E-07;1.41831E-06;-8.4021E-08;3.45501E-07
2335;0.6036517;1.06146;0.06184353;6.99608E-07;-2.95872E-08;7.39503E-07;1.68085E-06;-1.52702E-08;4.11353E-07
2336;0.6080601;1.058979;0.06005993;3.52368E-07;-4.9418E-08;-5.32271E-09;1.61884E-06;-7.44486E-08;3.79324E-07
2337;0.6122858;1.056569;0.0583809;-7.13142E-08;-3.23957E-07;-4.32017E-07;1.31503E-06;-5.63373E-08;4.00549E-07
2338;0.6163305;1.054223;0.0568042;1.97432E-07;-2.16421E-07;-1.04291E-07;1.35357E-06;-5.02228E-08;3.59646E-07
2339;0.6202489;1.051914;0.05530476;1.47341E-07;-6.48011E-07;-1.29113E-07;7.59968E-07;-5.18715E-08;3.59331E-07
2340;0.6241506;1.049595;0.0538435;1.58026E-08;-9.44477E-07;-3.31578E-07;2.59342E-07;-3.98592E-08;3.15828E-07
2341;0.6281259;1.047198;0.05238184;1.23446E-07;-5.26428E-07;-2.49354E-07;8.81271E-07;-7.47992E-08;3.28672E-07
2342;0.6322335;1.044697;0.05089947;-1.05327E-07;-3.15885E-07;-4.38458E-07;1.18031E-06;-6.02779E-08;3.31823E-07
2343;0.6364737;1.042094;0.04939846;-3.79847E-07;-1.94715E-07;-1.04656E-06;1.29083E-06;-9.06241E-08;3.0943E-07
2344;0.6408413;1.039376;0.04788296;-2.39447E-07;-8.50491E-07;-6.49821E-07;2.73979E-07;-5.43594E-08;2.78484E-07
2345;0.6453334;1.036545;0.04635996;-4.07871E-07;-8.8978E-07;-1.09165E-06;6.57449E-08;-1.15287E-07;2.29304E-07
2346;0.6499488;1.033609;0.04483307;-5.04904E-07;-7.182E-07;-9.99213E-07;3.88781E-07;-8.97819E-08;2.34617E-07
2347;0.654669;1.030575;0.04330841;-3.09371E-08;-8.42739E-07;-5.37794E-07;3.02616E-08;-1.09466E-07;1.78453E-07
2348;0.6594772;1.027461;0.04179028;-3.48787E-07;-7.70456E-07;-7.79489E-07;3.85213E-07;-7.87085E-08;2.26282E-07
2349;0.6643606;1.024282;0.04028374;-1.18238E-07;-2.37285E-07;-4.72927E-07;1.07012E-06;-1.01393E-07;2.15766E-07
2350;0.6692438;1.02106;0.03880842;-8.12436E-08;-3.2665E-07;-4.45884E-07;9.35128E-07;-8.30913E-08;2.14427E-07
2351;0.6740904;1.017846;0.03738277;-3.67611E-07;-5.79641E-07;-9.74913E-07;4.98227E-07;-1.00862E-07;1.90289E-07
2352;0.678867;1.014622;0.03601209;-4.1434E-09;-8.59384E-07;-5.63669E-07;1.40522E-07;-1.21047E-07;1.69523E-07
2353;0.6836021;1.011377;0.03469227;-2.38896E-07;-1.18654E-06;-7.79717E-07;-1.999E-07;-9.64583E-08;1.95269E-07
2354;0.6883227;1.008094;0.03342036;-6.12626E-07;-8.75006E-07;-1.61353E-06;2.2392E-07;-1.55708E-07;2.13523E-07
2355;0.6930777;1.004734;0.03217977;-6.66751E-07;-8.81822E-07;-1.55085E-06;3.67638E-07;-1.27027E-07;2.09039E-07
2356;0.6979273;1.001241;0.03095892;-3.50183E-07;-9.05152E-07;-1.20678E-06;2.14475E-07;-1.14694E-07;1.96483E-07
2357;0.7029463;0.9975671;0.02974584;-2.27098E-07;-7.3864E-07;-8.5221E-07;4.78831E-07;-7.10859E-08;2.18379E-07
2358;0.7081845;0.9936595;0.02853206;1.63236E-07;-4.65296E-07;-3.93685E-07;7.25756E-07;-7.4516E-08;1.96511E-07
2359;0.7136866;0.9894885;0.02731369;-2.25128E-07;-9.22963E-07;-8.60588E-07;3.08466E-07;-6.79097E-08;1.86074E-07
2360;0.7194739;0.9850294;0.02609232;-1.36503E-07;-7.77115E-07;-7.88938E-07;4.76211E-07;-8.36693E-08;1.56656E-07
2361;0.7255376;0.9802793;0.02487349;-1.31187E-07;-9.15552E-07;-7.3294E-07;3.55291E-07;-8.50443E-08;1.5207E-07
2362;0.7318341;0.9752788;0.02367383;-5.95072E-07;-9.10421E-07;-1.25771E-06;2.96225E-07;-8.18004E-08;1.41921E-07
2363;0.7382796;0.9700923;0.02251022;-2.51781E-07;-4.1505E-07;-9.0278E-07;9.13989E-07;-9.51065E-08;1.27955E-07
2364;0.7447641;0.9648148;0.02140162;-2.5116E-08;-2.31546E-07;-5.20338E-07;1.11077E-06;-8.07983E-08;1.10591E-07
2365;0.7511419;0.9595604;0.02037245;2.25815E-07;-4.57387E-07;-3.01059E-07;7.26101E-07;-8.05923E-08;1.04791E-07
2366;0.7572528;0.9544721;0.01944291;3.13448E-07;-5.1194E-07;-1.07595E-07;6.72935E-07;-5.78273E-08;1.12406E-07
2367;0.7629759;0.9496535;0.01862523;5.07305E-07;-3.12594E-07;9.22384E-08;9.29241E-07;-6.82869E-08;1.02174E-07
2368;0.7682451;0.9451758;0.01792161;3.70791E-07;-8.12405E-07;-8.42311E-08;4.23912E-07;-7.92864E-08;9.40798E-08
2369;0.7729921;0.9410916;0.01733131;8.09517E-07;-6.00938E-07;3.22626E-07;5.16649E-07;-7.05571E-08;7.89423E-08
2370;0.7772029;0.9374309;0.01684428;8.83235E-07;-2.23441E-07;4.83729E-07;1.08488E-06;-5.74884E-08;1.104E-07
2371;0.7808974;0.9341856;0.01644975;6.95297E-07;-2.1683E-07;3.38907E-07;9.81475E-07;-4.39806E-08;8.42289E-08
2372;0.7841236;0.931321;0.01613124;1.11591E-06;-2.27409E-07;7.59698E-07;1.07214E-06;-3.82709E-08;8.89014E-08
2373;0.7869458;0.928799;0.01587629;1.0338E-06;-5.14997E-07;7.73265E-07;6.73755E-07;-2.49094E-08;7.95473E-08
2374;0.7894229;0.9265603;0.01567058;9.36204E-07;-3.67527E-07;6.26293E-07;8.93596E-07;-1.63881E-08;7.37238E-08
2375;0.7916195;0.9245587;0.01550281;6.5381E-07;3.79219E-08;4.34947E-07;1.38449E-06;-1.55305E-08;7.84253E-08
2376;0.7935865;0.922754;0.0153618;4.33514E-07;2.57522E-07;2.23598E-08;1.56253E-06;-3.05014E-08;6.99027E-08
2377;0.7953111;0.9211547;0.01524406;1.46201E-07;2.22854E-07;-1.65912E-07;1.67903E-06;-2.31882E-08;7.10251E-08
2378;0.7967477;0.9198031;0.0151476;2.25119E-07;2.13963E-07;-1.79195E-07;1.50366E-06;-1.35224E-08;7.42797E-08
2379;0.7978575;0.9187541;0.01507329;3.33893E-07;2.37531E-07;3.70607E-08;1.64661E-06;6.9131E-09;7.60614E-08
2380;0.7985838;0.9180707;0.01502476;4.29973E-08;1.79831E-07;-2.82285E-07;1.53364E-06;-3.74644E-09;7.74753E-08
2381;0.7989113;0.9177579;0.0150016;4.98406E-07;1.44345E-07;2.189E-07;1.6251E-06;-2.59356E-09;7.97584E-08
2382;0.798849;0.91781;0.01500365;3.08093E-07;1.57845E-07;6.08439E-08;1.57261E-06;9.17561E-09;7.89796E-08
2383;0.7984318;0.9181902;0.01502852;3.06672E-07;1.60131E-07;-6.30271E-08;1.6083E-06;7.96466E-09;6.86075E-08
2384;0.7977325;0.9188251;0.01507025;5.97169E-08;-1.30468E-07;-2.5519E-07;1.3271E-06;2.29821E-08;6.12417E-08
2385;0.796858;0.9196295;0.01512207;2.78143E-07;-3.50004E-07;-2.18665E-07;1.00425E-06;1.89401E-08;6.53428E-08
2386;0.7959433;0.9204838;0.01517483;3.08417E-07;-4.28448E-07;-2.97015E-08;1.11413E-06;2.01676E-08;4.55697E-08
2387;0.7951558;0.9212257;0.01521824;3.24863E-07;-2.80367E-07;-1.91748E-07;1.21338E-06;8.29145E-09;5.08257E-08
