Interferometric Phase;PTI;R1;R2;R3;System_Phase_1;System_Phase_2;System_Phase_3
2.80349;-3.95545e-06;5.76604e-07;2.39966e-06;1.5122e-06;-0.990874;-1.14959;2.3322
2.80407;-3.78434e-06;5.52698e-07;1.95564e-06;1.73358e-06;-0.963337;-1.06893;2.2251
2.80412;-3.88553e-06;5.70967e-07;2.30169e-06;1.46741e-06;-0.903971;-0.883426;2.12957
2.80364;-3.81609e-06;5.78103e-07;1.97656e-06;1.75232e-06;-0.87642;-0.74537;2.05439
2.80258;-3.99835e-06;5.78078e-07;2.43039e-06;1.52038e-06;-0.910247;-0.759038;1.97453
2.80088;-3.85678e-06;5.75313e-07;2.15794e-06;1.8655e-06;-0.869022;-0.505678;1.84836
2.7985;-3.92855e-06;5.76049e-07;2.30952e-06;1.76585e-06;-0.923842;-0.578973;1.79953
2.79546;-4.10016e-06;6.12009e-07;2.66113e-06;1.67874e-06;-0.8927;-0.538899;1.7253
2.79176;-4.03873e-06;5.96779e-07;2.58215e-06;1.94059e-06;-0.920804;-0.419665;1.63736
2.78743;-4.2309e-06;6.23133e-07;2.77148e-06;1.71951e-06;-0.933132;-0.562957;1.69544
2.78255;-3.82961e-06;5.77577e-07;1.90692e-06;1.92908e-06;-0.94746;-0.639992;1.9634
2.77707;-3.67197e-06;5.75453e-07;1.54735e-06;2.13608e-06;-0.990042;-0.591225;1.95102
2.771;-3.61446e-06;5.78983e-07;1.33659e-06;2.34404e-06;-0.964799;-0.451977;1.96436
2.76438;-3.68424e-06;5.9273e-07;1.56183e-06;2.09109e-06;-0.971737;-0.640778;1.97897
2.75737;-3.47746e-06;5.96033e-07;9.94907e-07;2.49745e-06;-0.900465;-0.376598;2.03491
2.75013;-3.37918e-06;5.94368e-07;8.19542e-07;2.47898e-06;-0.92073;-0.501795;2.0833
2.74351;-3.39656e-06;6.3073e-07;9.36181e-07;2.39483e-06;-1.01132;-1.45188;2.25089
2.73615;-3.33944e-06;6.316e-07;8.72794e-07;2.52499e-06;-1.02445;-1.68796;2.30013
2.72888;-3.46562e-06;6.82767e-07;1.27964e-06;2.29108e-06;-1.05007;-1.62809;2.35351
2.72176;-3.43373e-06;6.96474e-07;1.11206e-06;2.31156e-06;-1.01815;-1.55856;2.31694
2.7148;-3.44239e-06;7.25994e-07;1.09316e-06;2.22905e-06;-0.974331;-1.41701;2.32032
2.70815;-3.88619e-06;8.1034e-07;1.85166e-06;1.78007e-06;-0.978325;-1.11309;2.26922
2.702;-3.93217e-06;8.31767e-07;1.94172e-06;1.68962e-06;-0.977544;-1.00059;2.14565
2.69641;-3.64239e-06;7.8655e-07;1.54363e-06;1.9256e-06;-1.03468;-1.3179;2.27085
2.69139;-3.85751e-06;8.25921e-07;1.89641e-06;1.68202e-06;-0.99885;-1.09657;2.19883
2.6869;-3.93206e-06;8.54803e-07;1.8328e-06;1.79938e-06;-0.976232;-0.821286;2.06395
2.68294;-3.89681e-06;8.59089e-07;1.82994e-06;1.76426e-06;-0.94218;-0.786913;2.08734
2.67953;-3.78885e-06;8.52449e-07;1.64605e-06;1.82267e-06;-0.965887;-0.822282;2.09368
2.67664;-3.65577e-06;8.55855e-07;1.28921e-06;2.02816e-06;-1.0088;-1.08232;2.22318
2.67424;-3.73676e-06;8.8005e-07;1.38163e-06;2.00398e-06;-1.00574;-1.08092;2.21394
2.67233;-3.86515e-06;8.90193e-07;1.60208e-06;1.90833e-06;-0.987596;-1.01927;2.17398
2.6708;-3.64133e-06;8.41628e-07;1.21443e-06;2.11013e-06;-0.968332;-1.12449;2.22621
2.6695;-3.72829e-06;8.61345e-07;1.39943e-06;2.05154e-06;-0.949923;-1.22151;2.28867
2.66838;-3.93855e-06;9.02503e-07;1.63597e-06;1.94476e-06;-0.93356;-0.979868;2.20304
2.66747;-3.87757e-06;8.85765e-07;1.54978e-06;1.97616e-06;-0.984785;-0.954516;2.13924
2.66674;-3.87974e-06;8.73016e-07;1.83794e-06;1.74212e-06;-1.01793;-1.14047;2.19475
2.66608;-3.81838e-06;8.76631e-07;1.57333e-06;1.89817e-06;-1.00802;-0.98332;2.11932
2.66535;-3.65163e-06;8.49625e-07;1.32901e-06;1.983e-06;-0.983206;-0.898675;2.08545
2.6645;-3.49841e-06;8.20108e-07;1.03191e-06;2.22261e-06;-0.977569;-0.568615;2.01452
2.6635;-3.40695e-06;8.01134e-07;8.60073e-07;2.2641e-06;-0.960071;-0.622292;2.08894
2.66238;-3.65196e-06;8.50784e-07;1.27674e-06;2.10316e-06;-1.01623;-0.672255;1.99681
2.6611;-3.83696e-06;8.76763e-07;1.89744e-06;1.9802e-06;-0.957077;-0.397001;1.81821
2.65965;-3.45368e-06;8.12011e-07;1.32391e-06;2.19941e-06;-0.990907;-0.228306;1.88503
2.65804;-3.52529e-06;8.22133e-07;1.28758e-06;2.0584e-06;-1.01326;-0.513662;1.96503
2.65623;-3.62148e-06;8.47621e-07;1.55179e-06;1.995e-06;-0.957878;-0.396877;1.93877
2.65425;-3.73989e-06;8.8823e-07;1.69683e-06;2.16428e-06;-0.924211;-0.224303;1.89657
2.65217;-3.95118e-06;9.20584e-07;1.99558e-06;1.93667e-06;-0.919939;-0.403162;1.8857
2.65012;-4.08896e-06;9.5296e-07;2.18014e-06;1.94981e-06;-0.953386;-0.406956;1.80175
2.64813;-4.12316e-06;9.55468e-07;2.42265e-06;1.85969e-06;-0.880315;-0.355941;1.77365
2.6462;-4.04344e-06;9.42329e-07;2.27964e-06;1.84207e-06;-0.913803;-0.397881;1.7816
2.64431;-3.82151e-06;9.23338e-07;1.79181e-06;2.17394e-06;-0.881023;-0.206631;1.90109
2.64243;-3.39532e-06;8.54365e-07;8.40057e-07;2.43225e-06;-0.895341;-0.141182;2.10776
2.64053;-3.73774e-06;9.11887e-07;1.28431e-06;2.232e-06;-0.92241;-0.4402;2.05538
2.63856;-3.50794e-06;8.83873e-07;1.29707e-06;2.41014e-06;-0.829374;0.0272571;2.01328
2.63644;-3.62486e-06;8.99591e-07;1.16817e-06;2.22833e-06;-0.899975;-0.427897;2.04816
2.63413;-3.81442e-06;9.43918e-07;1.42106e-06;2.01253e-06;-0.939354;-0.743145;2.10652
2.63154;-3.58276e-06;8.91478e-07;1.12968e-06;2.06797e-06;-0.937966;-0.84045;2.16091
2.62865;-3.6223e-06;9.06213e-07;1.16063e-06;2.07531e-06;-0.934988;-1.04839;2.23803
2.62544;-3.59186e-06;9.09146e-07;1.12562e-06;2.07121e-06;-0.901456;-0.999286;2.24788
2.62199;-3.58719e-06;9.22317e-07;9.96397e-07;2.18692e-06;-0.964304;-1.10293;2.21024
2.61835;-3.46999e-06;9.19206e-07;1.02479e-06;2.15667e-06;-0.970163;-1.42687;2.31335
2.61458;-3.55373e-06;9.34595e-07;1.24177e-06;1.89067e-06;-0.973623;-1.09141;2.17166
2.61074;-3.65831e-06;9.4865e-07;1.3707e-06;1.88374e-06;-0.972884;-1.14643;2.2035
2.60686;-3.70558e-06;9.71087e-07;1.57306e-06;1.76903e-06;-1.00627;-1.25759;2.25053
2.60297;-3.65382e-06;9.73668e-07;1.27538e-06;2.00745e-06;-0.985849;-1.30221;2.23727
2.59911;-3.46402e-06;9.33079e-07;9.21558e-07;2.1443e-06;-0.906733;-1.20805;2.27434
2.59535;-3.46344e-06;9.58018e-07;7.99783e-07;2.19387e-06;-0.920623;-0.966137;2.17734
2.59175;-3.56055e-06;9.86944e-07;8.72626e-07;2.20317e-06;-0.90796;-0.925497;2.17336
2.58839;-3.68982e-06;1.00266e-06;1.38009e-06;1.87844e-06;-0.900356;-0.699078;2.05275
2.58533;-4.01573e-06;1.06546e-06;1.87012e-06;1.69679e-06;-0.92187;-0.764328;1.99771
2.58259;-4.03479e-06;1.04618e-06;1.99613e-06;1.61547e-06;-0.898382;-0.747369;2.01527
2.58018;-4.22124e-06;1.08665e-06;2.21065e-06;1.52951e-06;-0.945445;-0.879044;2.05649
2.57808;-3.87955e-06;1.0449e-06;1.67613e-06;1.71997e-06;-0.925109;-1.04736;2.24708
2.57625;-3.82504e-06;1.02628e-06;1.53711e-06;1.80785e-06;-0.921156;-0.846509;2.11717
2.57462;-3.64093e-06;9.98952e-07;1.26483e-06;1.97054e-06;-0.888266;-0.594097;2.08851
2.57309;-3.34288e-06;9.27502e-07;8.79968e-07;2.1055e-06;-0.89941;-0.483251;2.06744
2.57145;-3.54991e-06;9.61411e-07;1.03639e-06;2.10453e-06;-0.929534;-0.641825;2.0716
2.56949;-3.52158e-06;9.51596e-07;1.15715e-06;1.94744e-06;-0.925379;-0.677152;2.1292
2.56709;-3.2793e-06;9.53838e-07;7.07328e-07;2.41264e-06;-1.06349;-1.92062;2.27796
2.56405;-2.95995e-06;8.95547e-07;4.17219e-07;2.64512e-06;-0.964028;-2.83897;2.31734
2.5584;-2.97828e-06;9.28617e-07;2.33609e-07;2.6462e-06;-1.00446;2.91441;2.20804
2.54869;-3.22568e-06;9.79028e-07;3.74872e-07;2.57666e-06;-0.995958;-2.15522;2.25189
2.53506;-3.44773e-06;1.05125e-06;4.99626e-07;2.37509e-06;-0.992035;-0.958498;2.1475
2.51786;-3.56484e-06;1.11581e-06;6.90635e-07;2.30305e-06;-0.983219;-1.32963;2.21679
2.49743;-3.44051e-06;1.11767e-06;8.66873e-07;2.21576e-06;-1.00002;-1.75038;2.30951
2.47419;-3.55552e-06;1.17174e-06;1.21448e-06;2.04446e-06;-0.904401;-1.67834;2.45252
2.4485;-3.34943e-06;1.16559e-06;1.21355e-06;1.92284e-06;-1.09384;-1.86341;2.33896
2.42074;-3.02817e-06;1.14585e-06;1.65451e-06;1.83263e-06;-1.31466;-2.19539;2.30387
2.39109;-3.00006e-06;9.51828e-07;1.82791e-06;1.14797e-06;-1.0125;-1.67261;2.59274
2.3598;-8.99935e-07;1.57052e-06;1.86924e-06;1.3609e-06;-2.48759;-1.98355;0.580561
2.32899;-4.45366e-07;1.47177e-06;2.18307e-06;1.18643e-06;-2.63165;-1.96965;0.165627
2.30044;-6.55287e-07;1.58962e-06;2.01645e-06;1.1878e-06;-2.4687;-2.13777;0.487897
2.2744;-4.159e-07;1.68579e-06;2.20622e-06;1.13317e-06;-2.49362;-2.28187;0.48733
2.25089;-1.00449e-07;1.76785e-06;2.4999e-06;1.04583e-06;-2.50659;-2.4386;0.476596
2.22976;-1.43953e-07;1.93137e-06;2.81999e-06;1.08978e-06;-2.47975;-2.43795;0.448431
2.21031;-5.48971e-08;1.92827e-06;2.38671e-06;1.3601e-06;-2.46613;-2.57412;0.649644
2.19363;2.09421e-07;1.69887e-06;2.26532e-06;1.08569e-06;-2.48875;-2.7142;0.740835
2.17964;5.60346e-08;1.5842e-06;1.84762e-06;1.18558e-06;-2.41763;-2.85832;0.92394
2.16828;3.39829e-07;1.87382e-06;2.48405e-06;1.6867e-06;-2.39753;3.06338;1.23296
2.15943;-2.05148e-06;1.28104e-06;1.72109e-06;1.94136e-06;-1.26228;3.14159;2.33116
2.15288;-2.71148e-06;1.56372e-06;1.30975e-06;2.28247e-06;-1.16452;2.88442;2.20815
2.14847;-2.19653e-06;1.30459e-06;1.06766e-06;1.96135e-06;-1.04241;2.56273;2.21636
2.14584;-2.72749e-06;1.47269e-06;7.34387e-07;1.91135e-06;-1.02768;2.8777;2.23492
2.14464;-2.98879e-06;1.50041e-06;2.40181e-07;1.75582e-06;-0.993477;2.89117;2.19293
2.14466;-3.2478e-06;1.58202e-06;6.73106e-07;1.77018e-06;-0.852251;0.631803;2.0729
2.14631;-3.70888e-06;1.66726e-06;6.36951e-07;1.53533e-06;-0.95547;-0.6553;2.10924
2.14825;-3.85852e-06;1.7181e-06;8.75113e-07;1.51827e-06;-0.931945;-0.387454;2.03875
2.15025;-4.03066e-06;1.77584e-06;9.62819e-07;1.42061e-06;-0.892875;-0.874416;2.21716
2.15229;-4.7075e-06;1.93979e-06;1.66718e-06;1.27195e-06;-0.918019;-0.781763;2.08199
2.15428;-4.7769e-06;1.97131e-06;1.70397e-06;1.30686e-06;-0.862692;-0.71231;2.15188
2.15617;-4.93692e-06;1.98283e-06;1.94608e-06;1.18274e-06;-0.967542;-1.05128;2.2093
2.15785;-4.93518e-06;1.96932e-06;1.93984e-06;1.24958e-06;-0.968949;-1.17297;2.25503
2.1594;-4.37178e-06;1.77842e-06;1.45486e-06;1.28982e-06;-0.92207;-0.952702;2.16529
2.16099;-4.73797e-06;1.88391e-06;1.74693e-06;1.29601e-06;-0.901576;-0.804901;2.08565
2.16922;-2.92823e-06;1.18389e-06;1.38986e-06;4.84534e-07;-0.975328;-1.07324;2.28508
2.20875;-2.96466e-06;1.19167e-06;1.06205e-06;8.8004e-07;-0.952354;-0.961738;2.12227
2.23158;-3.1628e-06;1.18385e-06;1.36775e-06;8.25777e-07;-0.905769;-0.920599;2.24847
2.26923;-3.20349e-06;1.12584e-06;1.79423e-06;8.44295e-07;-0.804581;-0.413825;1.82833
2.30602;-3.17428e-06;1.06009e-06;1.71091e-06;8.1398e-07;-0.776258;-0.606115;2.09264
2.34197;-2.866e-06;9.13185e-07;1.37147e-06;9.5689e-07;-0.839815;-0.633457;2.04907
2.37722;-2.64595e-06;8.27082e-07;9.47588e-07;1.2272e-06;-0.791785;-0.637001;2.17061
2.41192;-2.1571e-06;6.91224e-07;5.79598e-07;1.55224e-06;-0.832495;0.308092;2.1006
2.45157;-2.30607e-06;7.002e-07;4.4072e-07;1.63412e-06;-0.893211;-0.0327053;2.12183
2.48329;-1.55106e-06;4.53682e-07;4.87306e-07;1.77906e-06;-0.892604;1.95073;2.2079
2.50869;-2.84877e-06;9.63878e-07;9.24652e-07;2.53873e-06;-0.817075;0.88797;2.03336
2.50586;-2.42192e-06;8.1216e-07;8.35186e-07;2.04847e-06;-0.746406;0.732994;2.08513
2.4995;-2.06092e-06;7.35569e-07;1.002e-06;2.13198e-06;-0.819284;1.14704;2.00438
2.4924;-1.70998e-06;6.46162e-07;1.02862e-06;2.15181e-06;-0.875352;1.60379;2.0872
2.4852;-1.55172e-06;6.09464e-07;1.32522e-06;2.0227e-06;-0.831512;1.29998;1.94627
2.4781;-1.33011e-06;5.52239e-07;1.78337e-06;1.99374e-06;-0.70839;1.18152;1.86034
2.47111;-1.14904e-06;4.96104e-07;2.13945e-06;1.81252e-06;-0.628519;0.994586;1.66227
2.4641;-1.45821e-06;5.24057e-07;1.60365e-06;1.41965e-06;-0.776842;0.659361;1.56992
2.45705;-1.39081e-06;5.11096e-07;1.76149e-06;1.19886e-06;-0.629425;0.532729;1.45819
2.44999;-1.42521e-06;4.96281e-07;1.83883e-06;1.28699e-06;-0.722914;0.48939;1.32873
2.44326;-1.32188e-06;4.98635e-07;1.19448e-06;1.0362e-06;-0.730363;0.505856;1.56201
2.4371;-1.30084e-06;4.78924e-07;8.49613e-07;1.10498e-06;-1.09791;0.456703;1.45872
2.43143;-1.17844e-06;4.58239e-07;5.99514e-07;1.06854e-06;-1.10359;0.730241;1.64978
2.42611;-1.26183e-06;4.86787e-07;5.95692e-07;1.03769e-06;-1.1787;0.445278;1.52287
2.42095;-1.07833e-06;4.77982e-07;2.56249e-07;1.07958e-06;-1.32977;2.14328;1.83105
2.41592;-9.73567e-07;5.13066e-07;7.77085e-07;8.55037e-07;-1.59123;-2.72919;2.02303
2.41104;-1.12911e-06;5.47469e-07;1.02958e-06;8.42599e-07;-1.53929;-2.54257;2.22492
2.40643;-1.0196e-06;4.58636e-07;5.94717e-07;8.33993e-07;-1.43782;-2.67133;2.06703
2.40213;-1.07787e-06;5.59513e-07;9.99113e-07;9.83075e-07;-1.63831;-2.72277;2.09977
2.39813;-1.58105e-06;6.66809e-07;1.70726e-06;7.91847e-07;-1.5408;-2.21134;2.62642
2.3944;-1.49687e-06;7.34556e-07;2.03079e-06;8.36936e-07;-1.72092;-2.30705;2.67179
2.39092;-1.41404e-06;6.54342e-07;1.81757e-06;9.65858e-07;-1.60483;-2.38282;2.709
2.38756;-1.39951e-06;6.75118e-07;1.83781e-06;8.64752e-07;-1.68087;-2.36335;2.59391
2.38414;-1.18888e-06;6.2098e-07;1.60828e-06;9.58957e-07;-1.66945;-2.53182;2.54666
2.38051;-9.87443e-07;5.85521e-07;1.27856e-06;9.25305e-07;-1.73439;-2.68664;2.37037
2.37658;-1.03945e-06;5.4663e-07;1.08164e-06;1.03867e-06;-1.57086;-2.80032;2.36047
2.37228;-7.24312e-07;5.40965e-07;1.48625e-06;1.10041e-06;-1.74689;-2.9601;2.40043
2.36753;-9.95766e-07;6.36918e-07;1.64165e-06;1.07513e-06;-1.68949;-2.74932;2.48468
2.36232;-5.75256e-07;5.06398e-07;1.39793e-06;1.09606e-06;-1.70682;-3.12264;2.38233
2.35669;-2.64359e-07;4.30307e-07;1.42507e-06;1.33814e-06;-1.69406;2.50575;2.06949
2.35074;-4.72761e-07;3.87659e-07;9.95691e-07;1.1686e-06;-1.41744;2.35391;2.03412
2.34444;-6.4513e-07;4.8049e-07;8.57791e-07;1.10305e-06;-1.55703;2.65388;1.98823
2.33784;-8.76431e-07;5.29189e-07;9.64171e-07;8.61273e-07;-1.5277;-2.86611;2.27277
2.33103;-9.21861e-07;5.82782e-07;1.23776e-06;9.14213e-07;-1.633;-2.79591;2.28274
2.32419;-1.00634e-06;5.52967e-07;1.1588e-06;8.68752e-07;-1.44377;-2.70846;2.39858
2.31737;-9.12873e-07;6.39559e-07;1.37102e-06;8.6345e-07;-1.68916;-2.75644;2.27636
2.31065;-1.07405e-06;5.73216e-07;8.85187e-07;8.75159e-07;-1.43705;-2.74411;2.25509
2.30414;-8.03823e-07;5.60903e-07;1.12732e-06;9.80006e-07;-1.61252;-3.01512;2.23739
2.29791;-1.23038e-06;6.50167e-07;1.10307e-06;8.47359e-07;-1.52316;-2.55363;2.29974
2.29198;-1.51256e-06;6.60488e-07;1.0565e-06;5.98847e-07;-1.45543;-2.04847;2.28586
2.28645;-1.23521e-06;6.33963e-07;6.76329e-07;8.40776e-07;-1.48635;-2.57588;2.07704
2.28155;-1.02342e-06;5.77795e-07;5.6239e-07;9.38482e-07;-1.37634;3.08857;2.10293
2.27752;-1.23441e-06;6.01194e-07;2.71739e-07;1.01594e-06;-1.20152;1.61556;1.89338
2.27451;-1.54142e-06;6.47771e-07;3.25531e-07;7.1297e-07;-1.09108;-0.862743;1.98257
2.27244;-1.34485e-06;5.98816e-07;3.81234e-07;9.03317e-07;-1.13592;0.524268;1.73957
2.27126;-1.74488e-06;6.71918e-07;8.89324e-07;8.05013e-07;-0.903548;0.0265048;1.67146
2.27089;-1.75018e-06;6.69115e-07;9.29474e-07;9.04777e-07;-1.04196;0.0987591;1.57388
2.27115;-1.90716e-06;6.74137e-07;1.4774e-06;8.04801e-07;-0.780582;0.0668016;1.44797
2.27186;-1.82833e-06;6.69347e-07;1.61974e-06;8.99817e-07;-0.680039;0.205252;1.42229
2.27282;-1.41606e-06;5.65226e-07;1.10854e-06;9.28476e-07;-0.768715;0.456098;1.5961
2.27381;-1.42703e-06;5.4847e-07;8.46943e-07;8.34442e-07;-0.889772;0.283472;1.60519
2.27457;-1.52443e-06;5.56141e-07;5.09467e-07;7.53338e-07;-0.920867;-0.221131;1.82556
2.27476;-1.10436e-06;4.45801e-07;2.68674e-07;8.71596e-07;-1.06191;0.86827;1.79992
2.27427;-6.78558e-07;3.86864e-07;7.65179e-07;1.14721e-06;-1.23626;2.02434;1.92461
2.27322;-8.77262e-07;4.17704e-07;4.03515e-07;9.79594e-07;-1.30419;2.28343;1.95051
2.27171;-6.28465e-07;3.49166e-07;7.9225e-07;1.07978e-06;-1.05032;1.72961;1.88015
2.26991;-6.13759e-07;3.45748e-07;7.04513e-07;1.01713e-06;-1.12584;1.82927;1.88457
2.26802;-4.64135e-07;4.13034e-07;1.06347e-06;1.18364e-06;-1.42605;2.40747;2.02749
2.26628;-5.50218e-07;4.75748e-07;1.0876e-06;1.02794e-06;-1.6302;2.93635;2.18078
2.26484;-7.80218e-07;5.01408e-07;8.78826e-07;1.03202e-06;-1.47842;2.9802;2.18867
2.26384;-7.04345e-07;4.65779e-07;8.53192e-07;1.00224e-06;-1.47522;2.90986;2.17854
2.26336;-7.10411e-07;4.88007e-07;6.87641e-07;1.0643e-06;-1.52404;2.29362;1.93622
2.26352;-1.12786e-06;5.36392e-07;3.38846e-07;9.33734e-07;-1.23478;1.22296;1.84845
2.2643;-1.24123e-06;5.52711e-07;3.57191e-07;9.30783e-07;-1.25123;0.769893;1.76381
2.2655;-1.35296e-06;5.35771e-07;6.85824e-07;8.85266e-07;-0.992607;0.443349;1.70911
2.26689;-1.52318e-06;5.84926e-07;6.89083e-07;8.18283e-07;-1.11115;0.094145;1.64905
2.26835;-1.73748e-06;6.65734e-07;5.90611e-07;7.17487e-07;-1.24038;-0.748455;1.74684
2.26977;-1.84655e-06;6.705e-07;9.54824e-07;7.33323e-07;-1.15317;-0.324199;1.45418
2.27112;-1.87899e-06;6.74884e-07;1.69005e-06;9.88137e-07;-0.867624;0.194902;1.30187
2.2724;-1.72724e-06;6.48598e-07;1.72517e-06;1.10083e-06;-0.909622;0.327916;1.28539
2.27363;-1.88397e-06;6.95421e-07;2.07951e-06;1.086e-06;-0.792787;0.285437;1.22963
2.27476;-1.65978e-06;6.26804e-07;1.67343e-06;1.04435e-06;-0.878763;0.303859;1.24256
2.27575;-1.60124e-06;6.05716e-07;1.20989e-06;9.82687e-07;-1.0138;0.286638;1.41279
2.27653;-1.64236e-06;6.10411e-07;1.35055e-06;9.59157e-07;-0.962098;0.238367;1.33685
2.27711;-1.5642e-06;6.50847e-07;5.72458e-07;9.1048e-07;-1.1756;0.133591;1.63027
2.27756;-1.32907e-06;6.09409e-07;3.30582e-07;9.94404e-07;-1.27223;0.761187;1.72763
2.27784;-1.11612e-06;5.34445e-07;5.50827e-07;1.00394e-06;-1.14189;1.08214;1.75819
2.27789;-1.23939e-06;5.70149e-07;1.25952e-07;9.42375e-07;-1.30711;1.27344;1.80105
2.27763;-1.0909e-06;6.61467e-07;1.1468e-06;9.47401e-07;-1.61644;-2.76397;2.23172
2.27701;-9.61134e-07;6.03258e-07;1.08008e-06;9.24715e-07;-1.65145;-2.83865;2.19833
2.27602;-4.45629e-07;6.18285e-07;1.98926e-06;1.20699e-06;-1.87424;-3.08089;2.37819
2.27474;-5.31664e-07;4.95429e-07;1.15885e-06;1.13766e-06;-1.6573;2.8226;2.16027
2.27322;-3.67802e-07;4.79514e-07;1.28912e-06;1.1812e-06;-1.69404;2.68728;2.15558
2.27142;-3.57953e-07;4.35251e-07;1.14599e-06;1.12533e-06;-1.61828;2.5403;2.09569
2.26931;-5.80051e-07;5.20748e-07;1.00063e-06;1.05815e-06;-1.64242;2.78329;2.13684
2.26684;-5.41882e-07;5.44402e-07;1.39887e-06;9.81613e-07;-1.7881;-3.07374;2.35668
2.26402;-6.43133e-07;5.39878e-07;1.08125e-06;1.01373e-06;-1.74969;3.06753;2.18684
2.26089;-4.05605e-07;4.51181e-07;1.25513e-06;1.03152e-06;-1.74657;2.96802;2.29723
2.25755;-2.29218e-07;3.50903e-07;1.14692e-06;1.10201e-06;-1.65882;2.42514;2.05492
2.25414;-3.51827e-07;3.72036e-07;1.02993e-06;1.08554e-06;-1.61613;2.46094;2.04575
2.25079;-9.73218e-07;4.31442e-07;6.47677e-07;1.00139e-06;-1.2339;1.0261;1.65993
2.24754;-7.92547e-07;3.91938e-07;6.49197e-07;1.03828e-06;-1.17369;1.57562;1.86305
2.24443;-1.03955e-06;4.30295e-07;7.37545e-07;1.00511e-06;-1.13248;0.891112;1.6544
2.24155;-1.0253e-06;4.33612e-07;4.57147e-07;9.64056e-07;-1.22671;1.10611;1.75989
2.2389;-1.0366e-06;4.32807e-07;8.65544e-07;1.06569e-06;-1.12537;0.87015;1.57157
2.23657;-1.23258e-06;4.94711e-07;9.73079e-07;1.05108e-06;-1.00251;0.692469;1.58525
2.2346;-1.44815e-06;5.76923e-07;8.81268e-07;9.46977e-07;-1.01907;0.410702;1.55214
2.23302;-1.43524e-06;5.86683e-07;1.24343e-06;1.02577e-06;-0.887779;0.522474;1.50163
2.23176;-1.73544e-06;6.80298e-07;1.70221e-06;1.02989e-06;-0.757978;0.337304;1.32561
2.23074;-2.00378e-06;7.86511e-07;2.05094e-06;9.65412e-07;-0.638882;0.229762;1.24557
2.2299;-2.04395e-06;7.91141e-07;1.56743e-06;8.11141e-07;-0.823601;0.0622112;1.33446
2.22925;-1.88002e-06;7.35445e-07;1.12904e-06;6.71453e-07;-0.879994;-0.0993329;1.46727
2.22878;-1.94601e-06;7.46471e-07;1.0029e-06;6.11819e-07;-0.965698;-0.364226;1.50471
2.22849;-1.60426e-06;6.87389e-07;8.16833e-07;7.57282e-07;-0.896563;0.151783;1.61127
2.22836;-1.45018e-06;6.57594e-07;5.27545e-07;8.45648e-07;-1.00454;0.397867;1.72129
2.22829;-1.47656e-06;6.79027e-07;2.32206e-07;7.2969e-07;-1.1535;-1.56428;1.97675
2.22806;-1.12688e-06;5.88891e-07;2.71688e-07;8.49813e-07;-1.23221;2.94288;1.96096
2.22745;-1.2321e-06;6.01869e-07;6.0938e-07;7.88189e-07;-1.35216;-2.56311;2.11084
2.22625;-5.8962e-07;4.82666e-07;9.90281e-07;9.45665e-07;-1.58521;2.97313;2.14615
2.22427;-5.32029e-07;5.30748e-07;1.30085e-06;9.9544e-07;-1.73821;3.10441;2.2312
2.22139;-6.88148e-07;5.21424e-07;1.13623e-06;9.05179e-07;-1.68264;-3.03102;2.20522
2.21763;-1.40293e-06;6.36011e-07;8.71331e-07;7.23473e-07;-1.43272;-2.2815;2.14724
2.21295;-8.70145e-07;5.25388e-07;8.45965e-07;8.87035e-07;-1.45292;-3.04247;2.15992
2.20729;-1.1365e-06;6.12344e-07;1.14788e-06;7.97077e-07;-1.51502;-2.60437;2.31977
2.20069;-1.12921e-06;5.20292e-07;5.59641e-07;7.146e-07;-1.32939;-2.52878;2.12692
2.19331;-1.56966e-06;6.11989e-07;7.32866e-07;7.54187e-07;-0.88536;0.0533951;1.59797
2.1853;-1.2699e-06;5.3268e-07;2.87451e-07;7.01403e-07;-1.03952;0.118305;1.80164
2.17687;-7.85578e-07;4.28721e-07;5.47162e-07;8.55833e-07;-1.02756;1.51134;1.84281
2.1683;-1.48006e-06;5.99687e-07;4.4541e-07;7.05994e-07;-1.06079;-0.0735431;1.76536
2.1598;-1.60385e-06;6.39291e-07;8.24281e-07;7.08252e-07;-0.825401;0.132451;1.69068
2.1515;-1.03912e-06;5.08521e-07;9.31937e-07;8.34161e-07;-0.673708;0.838137;1.78042
2.1434;-7.29195e-07;4.54102e-07;1.00063e-06;9.48121e-07;-0.834609;1.25397;1.78359
2.13554;-1.19024e-06;5.6223e-07;6.09128e-07;7.62704e-07;-0.901305;0.734519;1.81805
2.12805;-1.37552e-06;6.30014e-07;9.83528e-07;7.79717e-07;-0.906401;0.517174;1.59867
2.1209;-1.50298e-06;6.8509e-07;5.3571e-07;6.59117e-07;-0.992606;0.220174;1.84306
2.11411;-1.28213e-06;6.56808e-07;1.38107e-07;6.48759e-07;-1.28502;-2.28441;2.02028
2.10774;-1.24208e-06;6.39281e-07;7.01712e-08;6.53933e-07;-1.19046;0.732673;1.92612
2.07693;-1.72454e-06;8.08185e-07;3.75672e-07;5.83235e-07;-1.20155;-0.971861;1.81242
2.06967;-1.40074e-06;7.79702e-07;2.11281e-07;6.1111e-07;-1.29427;-2.28941;1.95767
2.06267;-1.42552e-06;7.93846e-07;3.27533e-07;5.54814e-07;-1.30416;-2.18569;2.00782
2.05589;-2.00413e-06;9.41564e-07;7.26489e-07;4.45643e-07;-1.27574;-1.45219;1.91988
